FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
lvgl\src\lv_draw\lv_img_decoder.c,555,"static lv_res_t lv_img_decoder_built_in_line_alpha(lv_img_decoder_dsc_t * dsc, lv_coord_t x, lv_coord_t y, lv_coord_t len, uint8_t * buf)",14.057345999999999,8.612903,2.8888887999999997,2.5555556,93,89,174,9,26,4,23,8,True
lvgl\src\lv_draw\lv_img_decoder.c,663,"static lv_res_t lv_img_decoder_built_in_line_indexed(lv_img_decoder_dsc_t * dsc, lv_coord_t x, lv_coord_t y, lv_coord_t len, uint8_t * buf)",14.020914000000001,8.57647,2.8888887999999997,2.5555556,85,81,165,9,26,4,23,8,True
lvgl\src\lv_draw\lv_img_decoder.c,317,"lv_res_t lv_img_decoder_built_in_open(lv_img_decoder_t * decoder, lv_img_decoder_dsc_t * dsc)",7.9310746,6.0560746,1.5,0.375,107,81,114,8,12,4,3,4,True
lvgl\src\lv_misc\lv_mem.c,191,void lv_mem_free(const void * data),7.763392999999999,5.90625,1.2857143,0.5714286,32,27,56,7,9,5,4,2,True
lvgl\src\lv_misc\lv_mem.c,125,void * lv_mem_alloc(size_t size),7.392026400000001,5.534884,1.4285715,0.42857143,43,34,73,7,10,5,3,3,True
lvgl\src\lv_themes\lv_theme.c,56,void lv_theme_set_current(lv_theme_t * th),6.1588235000000005,4.558823599999999,1.2,0.4,34,31,60,5,6,3,2,1,True
lvgl\src\lv_objx\lv_list.c,793,"static lv_res_t lv_list_signal(lv_obj_t * list, lv_signal_t sign, void * param)",5.4672413,4.2672415,1.0,0.2,116,99,102,5,5,1,1,0,True
lvgl\src\lv_misc\lv_mem.c,86,void lv_mem_init(void),4.6904764000000005,2.357143,1.3333334,1.0,14,11,21,3,4,3,3,1,True
