File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\http.c,0.996037,-0.003963012,1.0,0.0,757,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\mpegvideo.c,0.9960053,-0.003994674,1.0,0.0,751,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\input\vlm.c,0.9959893,-0.004010695,1.0,0.0,748,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mpeg\ps.c,0.99594593,-0.004054054,1.0,0.0,740,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_output\android\display.c,0.9959294,-0.0040705563,1.0,0.0,737,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\mms\mmsh.c,0.99590725,-0.004092769,1.0,0.0,733,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mp4\heif.c,0.9958848,-0.004115226,1.0,0.0,729,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\coreaudio_common.c,0.99587345,-0.0041265474,1.0,0.0,727,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\audio_output\wasapi.c,0.99587345,-0.0041265474,1.0,0.0,727,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\interface\dialog.c,0.99582756,-0.0041724616,1.0,0.0,719,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\mux\mpeg\tables.c,0.9958159,-0.0041841003,1.0,0.0,717,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\spu\mosaic.c,0.99581003,-0.0041899444,1.0,0.0,716,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\mock.c,0.9957983,-0.004201681,1.0,0.0,714,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\puzzle_pce.c,0.99579245,-0.004207574,1.0,0.0,713,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\lib\video.c,0.99573255,-0.0042674253,1.0,0.0,703,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\fourcc.c,0.9956332,-0.0043668123,1.0,0.0,687,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\h264_nal.c,0.9956012,-0.004398827,1.0,0.0,682,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\puzzle.c,0.9955224,-0.0044776117,1.0,0.0,670,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\control\dbus\dbus_player.c,0.99542683,-0.0045731706,1.0,0.0,656,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\misc\audioscrobbler.c,0.9953917,-0.004608295,1.0,0.0,651,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\v4l2\controls.c,0.9953198,-0.004680187,1.0,0.0,641,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\flac.c,0.9953125,-0.0046875,1.0,0.0,640,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\asx.c,0.9952756,-0.0047244094,1.0,0.0,635,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\dc1394.c,0.9952,-0.0048,1.0,0.0,625,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\image.c,0.9952,-0.0048,1.0,0.0,625,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\misc\image.c,0.9952,-0.0048,1.0,0.0,625,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\codec\adpcm.c,0.9951456,-0.004854369,1.0,0.0,618,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\packetizer\vc1.c,0.9950658,-0.0049342103,1.0,0.0,608,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\mux\mpeg\ps.c,0.9949495,-0.005050505,1.0,0.0,594,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\ball.c,0.9949324,-0.0050675673,1.0,0.0,592,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\audio_output\output.c,0.9948542,-0.0051457975,1.0,0.0,583,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\transcode\transcode.c,0.9948097,-0.0051903115,1.0,0.0,578,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\stream_out\transcode\video.c,0.9948007,-0.0051993066,1.0,0.0,577,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\webvtt.c,0.9947917,-0.0052083335,1.0,0.0,576,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_output\win32\window.c,0.9947826,-0.0052173915,1.0,0.0,575,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\access\v4l2\video.c,0.9947276,-0.0052724076,1.0,0.0,569,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\gradient.c,0.9946714,-0.005328597,1.0,0.0,563,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\hw\vdpau\vlc_vdpau.c,0.994575,-0.005424955,1.0,0.0,553,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\services_discovery\microdns.c,0.994575,-0.005424955,1.0,0.0,553,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\input\stream.c,0.994575,-0.005424955,1.0,0.0,553,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\smf.c,0.99450547,-0.0054945056,1.0,0.0,546,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\playlist\xspf.c,0.99441344,-0.005586592,1.0,0.0,537,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\demux\vobsub.c,0.9942857,-0.0057142857,1.0,0.0,525,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\src\video_output\video_epg.c,0.9942748,-0.005725191,1.0,0.0,524,3,3,1,1,1,0,true
D:\Pesquisa\Projects\vlc-analysis\source\vlc\modules\video_filter\oldmovie.c,0.99425286,-0.0057471264,1.0,0.0,522,3,3,1,1,1,0,true
