Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
FAAD2_VIDEOLAN_PATCHED,2.4835134E-4,7.9360214E-4,2.060581E-4,4.2293228E-5,5.8754405E-4,1,4853,38,898489,1,true
UPDATE_CHECK,2.4278642E-4,7.9360214E-4,2.060581E-4,3.672833E-5,5.8754405E-4,1,4853,33,898489,1,true
HAVE_X11_XLIB_H,2.4056048E-4,7.9360214E-4,2.060581E-4,3.450237E-5,5.8754405E-4,1,4853,31,898489,1,true
DEBUG_AV1_PACKETIZER,2.338826E-4,7.9360214E-4,2.060581E-4,2.7824492E-5,5.8754405E-4,1,4853,25,898489,1,true
MSG_FASTOPEN,2.3276961E-4,7.9360214E-4,2.060581E-4,2.6711512E-5,5.8754405E-4,1,4853,24,898489,1,true
LIBAVUTIL_VERSION_INT,2.2720471E-4,7.9360214E-4,2.060581E-4,2.1146614E-5,5.8754405E-4,1,4853,19,898489,1,true
EGL_EXT_platform_base,2.2720471E-4,7.9360214E-4,2.060581E-4,2.1146614E-5,5.8754405E-4,1,4853,19,898489,1,true
"__i486__",2.2609174E-4,7.9360214E-4,2.060581E-4,2.0033634E-5,5.8754405E-4,1,4853,18,898489,1,true
LIBSWSCALE_VERSION_MAJOR,2.227528E-4,7.9360214E-4,2.060581E-4,1.6694696E-5,5.8754405E-4,1,4853,15,898489,1,true
IPV6_JOIN_GROUP,2.227528E-4,7.9360214E-4,2.060581E-4,1.6694696E-5,5.8754405E-4,1,4853,15,898489,1,true
LIBVLC_NEED_SLEEP,2.2163981E-4,7.9360214E-4,2.060581E-4,1.5581716E-5,5.8754405E-4,1,4853,14,898489,1,true
HAVE_PROCESS_MITIGATION_IMAGE_LOAD_POLICY,2.2052684E-4,7.9360214E-4,2.060581E-4,1.4468736E-5,5.8754405E-4,1,4853,13,898489,1,true
MMS_DEBUG,2.2052684E-4,7.9360214E-4,2.060581E-4,1.4468736E-5,5.8754405E-4,1,4853,13,898489,1,true
HAVE_X86ASM,2.2052684E-4,7.9360214E-4,2.060581E-4,1.4468736E-5,5.8754405E-4,1,4853,13,898489,1,true
IP_ADD_MEMBERSHIP,2.2052684E-4,7.9360214E-4,2.060581E-4,1.4468736E-5,5.8754405E-4,1,4853,13,898489,1,true
HAVE_INET_PTON,2.2052684E-4,7.9360214E-4,2.060581E-4,1.4468736E-5,5.8754405E-4,1,4853,13,898489,1,true
EGL_EXT_platform_x11,2.1941387E-4,7.9360214E-4,2.060581E-4,1.3355756E-5,5.8754405E-4,1,4853,12,898489,1,true
DCCP_SOCKOPT_SERVICE,2.1941387E-4,7.9360214E-4,2.060581E-4,1.3355756E-5,5.8754405E-4,1,4853,12,898489,1,true
GLX_EXT_swap_control,2.1830088E-4,7.9360214E-4,2.060581E-4,1.2242776E-5,5.8754405E-4,1,4853,11,898489,1,true
EGL_EXT_platform_wayland,2.1830088E-4,7.9360214E-4,2.060581E-4,1.2242776E-5,5.8754405E-4,1,4853,11,898489,1,true
HAVE_GETPWUID_R,2.1830088E-4,7.9360214E-4,2.060581E-4,1.2242776E-5,5.8754405E-4,1,4853,11,898489,1,true
ALLOW_RUN_AS_ROOT,2.171879E-4,7.9360214E-4,2.060581E-4,1.1129797E-5,5.8754405E-4,1,4853,10,898489,1,true
DVDREAD_DEBUG,2.171879E-4,7.9360214E-4,2.060581E-4,1.1129797E-5,5.8754405E-4,1,4853,10,898489,1,true
GLX_SGI_swap_control,2.171879E-4,7.9360214E-4,2.060581E-4,1.1129797E-5,5.8754405E-4,1,4853,10,898489,1,true
HAVE__LOCK_FILE,2.1607491E-4,7.9360214E-4,2.060581E-4,1.0016817E-5,5.8754405E-4,1,4853,9,898489,1,true
F_GETFL,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
VLC_H2_DEFAULT_INIT_WINDOW,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
VLC_H2_DEFAULT_MAX_FRAME,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
S_ISDIR,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
CAN_COMPILE_ARM,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
WGL_EXT_swap_control,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
HAVE_EVENTFD,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
EFD_CLOEXEC,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
O_BINARY,2.1496194E-4,7.9360214E-4,2.060581E-4,8.903838E-6,5.8754405E-4,1,4853,8,898489,1,true
S_IFBLK,2.1384897E-4,7.9360214E-4,2.060581E-4,7.790858E-6,5.8754405E-4,1,4853,7,898489,1,true
VLC_VA_BACKEND_DRM,2.1384897E-4,7.9360214E-4,2.060581E-4,7.790858E-6,5.8754405E-4,1,4853,7,898489,1,true
VA_CHECK_VERSION,2.1384897E-4,7.9360214E-4,2.060581E-4,7.790858E-6,5.8754405E-4,1,4853,7,898489,1,true
ENABLE_VP8_DECODER,2.1384897E-4,7.9360214E-4,2.060581E-4,7.790858E-6,5.8754405E-4,1,4853,7,898489,1,true
PI,2.1384897E-4,7.9360214E-4,2.060581E-4,7.790858E-6,5.8754405E-4,1,4853,7,898489,1,true
LIBVLC_USE_PTHREAD_CLEANUP,2.1384897E-4,7.9360214E-4,2.060581E-4,7.790858E-6,5.8754405E-4,1,4853,7,898489,1,true
IPV6_MULTICAST_IF,2.1384897E-4,7.9360214E-4,2.060581E-4,7.790858E-6,5.8754405E-4,1,4853,7,898489,1,true
BLURAY_RATE_NORMAL,2.1273598E-4,7.9360214E-4,2.060581E-4,6.677878E-6,5.8754405E-4,1,4853,6,898489,1,true
