File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\curl-analysis\source\curl\src\tool_metalink.c,-6.068307,-17.90164,5.5555553,6.2777777,732,728,2728,100,14,18,113,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\amigaos.c,-6.1163936,-9.016394,1.3,1.6,61,55,161,13,5,10,16,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\dict.c,-6.498442,-8.831776,1.2222222,1.1111112,214,210,240,11,10,9,10,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\server\disabled.c,-6.5625,-7.5625,1.0,0.0,48,33,33,11,11,11,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\parsedate.c,-6.8031044,-9.712195,1.7272727,1.1818181,410,362,460,19,9,11,13,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\tftp.c,-7.0745263,-8.963415,1.0,0.8888889,984,980,1006,9,8,9,8,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\http2.c,-7.777876,-9.977876,1.2,1.0,1808,1804,1889,12,7,10,10,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\smb.c,-7.7858047,-13.928662,2.142857,4.0,785,781,4120,30,18,14,56,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\vtls\gskit.c,-8.061051,-9.961051,1.0,0.9,1027,1023,1051,10,10,10,9,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\smtp.c,-8.506379,-10.960924,1.2727273,1.1818181,1126,1122,1222,14,12,11,13,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\imap.c,-8.51197,-10.966515,1.2727273,1.1818181,1314,1310,1414,14,12,11,13,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\curl_threads.c,-8.810414,-12.953271,2.357143,1.7857143,107,99,281,33,10,14,25,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\hostip6.c,-9.068841,-11.652174,1.0833334,1.5,138,134,264,13,11,12,18,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\sha256.c,-9.159921,-22.68166,5.3913045,8.130435,289,285,3652,124,15,23,187,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\easy.c,-9.664122,-11.250328,1.4827586,0.10344828,763,296,352,43,25,29,3,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\curl_ntlm_wb.c,-10.633952,-13.848238,1.7142857,1.5,369,365,1171,24,14,14,21,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\non-ascii.c,-10.699064,-13.770493,1.5,1.5714285,244,240,416,21,5,14,22,true
D:\Pesquisa\Projects\curl-analysis\source\curl\src\tool_setopt.c,-11.304676,-12.843138,1.2307693,0.30769232,663,655,695,16,12,13,4,true
D:\Pesquisa\Projects\curl-analysis\source\curl\lib\hostip4.c,-11.448951,-15.511451,1.8125,2.25,131,127,520,29,15,16,36,true
