"sep=,"
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_calendar.c.xml,LV_USE_CALENDAR
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_calendar.h.xml,LV_CALENDAR_H;LV_CONF_INCLUDE_SIMPLE;LV_USE_CALENDAR;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_canvas.c.xml,LV_ANTIALIAS;LV_USE_CANVAS
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_canvas.h.xml,LV_CANVAS_H;LV_CONF_INCLUDE_SIMPLE;LV_USE_CANVAS;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_cb.c.xml,LV_USE_CB;LV_USE_GROUP
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_cb.h.xml,LV_CB_H;LV_CONF_INCLUDE_SIMPLE;LV_USE_BTN;LV_USE_CB;LV_USE_LABEL;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_chart.c.xml,LV_USE_CHART
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_chart.h.xml,LV_CHART_H;LV_CONF_INCLUDE_SIMPLE;LV_USE_CHART;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_cont.c.xml,LV_USE_CONT
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_cont.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_CONT_H;LV_USE_CONT;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_cpicker.c.xml,LV_CPICKER_DEF_HSV;LV_CPICKER_DEF_HUE;LV_CPICKER_DEF_QF;LV_CPICKER_DEF_SATURATION;LV_CPICKER_DEF_TYPE;LV_CPICKER_DEF_VALUE;LV_USE_CPICKER
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_cpicker.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_CPICKER_H;LV_USE_CPICKER;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_ddlist.c.xml,LV_USE_ANIMATION;LV_USE_DDLIST;LV_USE_GROUP
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_ddlist.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_DDLIST_H;LV_USE_DDLIST;LV_USE_LABEL;LV_USE_PAGE;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_gauge.c.xml,LV_USE_GAUGE
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_gauge.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_GAUGE_H;LV_USE_GAUGE;LV_USE_LMETER;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_img.c.xml,LV_LOG_LEVEL;LV_LOG_LEVEL_INFO;LV_USE_IMG;LV_USE_LABEL;LV_USE_LOG
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_img.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_IMG_H;LV_USE_IMG;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_imgbtn.c.xml,LV_IMGBTN_TILED;LV_USE_IMGBTN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_imgbtn.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_IMGBTN_H;LV_IMGBTN_TILED;LV_USE_BTN;LV_USE_IMGBTN;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_kb.c.xml,LV_USE_KB
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_kb.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_KB_H;LV_USE_BTNM;LV_USE_KB;LV_USE_TA;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_label.c.xml,LV_LABEL_DEF_SCROLL_SPEED;LV_LABEL_LONG_TXT_HINT;LV_LABEL_TEXT_SEL;LV_USE_ANIMATION;LV_USE_BIDI;LV_USE_GROUP;LV_USE_LABEL
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_label.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_LABEL_H;LV_LABEL_LONG_TXT_HINT;LV_LABEL_TEXT_SEL;LV_USE_ANIMATION;LV_USE_LABEL;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_led.c.xml,LV_USE_LED
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_led.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_LED_H;LV_USE_LED;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_line.c.xml,LV_USE_LINE
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_line.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_LINE_H;LV_USE_LINE;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_list.c.xml,LV_USE_ANIMATION;LV_USE_GROUP;LV_USE_IMG;LV_USE_LIST
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_list.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_LIST_H;LV_USE_BTN;LV_USE_GROUP;LV_USE_LABEL;LV_USE_LIST;LV_USE_PAGE;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_lmeter.c.xml,LV_LMETER_LINE_UPSCALE;LV_USE_GROUP;LV_USE_LMETER
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_lmeter.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_LMETER_H;LV_USE_LMETER;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_mbox.c.xml,LV_MBOX_CLOSE_ANIM_TIME;LV_USE_ANIMATION;LV_USE_GROUP;LV_USE_MBOX
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_mbox.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_MBOX_H;LV_USE_ANIMATION;LV_USE_BTNM;LV_USE_CONT;LV_USE_LABEL;LV_USE_MBOX;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_objx_templ.c.xml,LV_USE_TEMPL
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_objx_templ.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_TEMPL_H;LV_USE_TEMPL;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_page.c.xml,LV_USE_ANIMATION;LV_USE_GROUP;LV_USE_PAGE
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_page.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_PAGE_H;LV_USE_ANIMATION;LV_USE_CONT;LV_USE_PAGE;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_preload.c.xml,LV_PRELOAD_DEF_ANIM;LV_PRELOAD_DEF_ARC_LENGTH;LV_PRELOAD_DEF_SPIN_TIME;LV_USE_PRELOAD
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_preload.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_PRELOAD_H;LV_USE_ANIMATION;LV_USE_ARC;LV_USE_PRELOAD;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_roller.c.xml,LV_USE_ANIMATION;LV_USE_GROUP;LV_USE_ROLLER
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_roller.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_ROLLER_H;LV_USE_DDLIST;LV_USE_ROLLER;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_slider.c.xml,LV_USE_ANIMATION;LV_USE_GROUP;LV_USE_SLIDER
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_slider.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_SLIDER_H;LV_USE_BAR;LV_USE_SLIDER;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_spinbox.c.xml,LV_USE_GROUP;LV_USE_SPINBOX
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_spinbox.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_SPINBOX_H;LV_USE_SPINBOX;LV_USE_TA;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_sw.c.xml,LV_USE_ANIMATION;LV_USE_SLIDER;LV_USE_SW
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_sw.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_SW_H;LV_USE_ANIMATION;LV_USE_SLIDER;LV_USE_SW;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_ta.c.xml,LV_LABEL_TEXT_SEL;LV_TA_DEF_CURSOR_BLINK_TIME;LV_TA_DEF_PWD_SHOW_TIME;LV_USE_ANIMATION;LV_USE_GROUP;LV_USE_TA
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_ta.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_LABEL_TEXT_SEL;LV_TA_H;LV_USE_LABEL;LV_USE_PAGE;LV_USE_TA;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_table.c.xml,LV_USE_BIDI;LV_USE_TABLE
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_table.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_TABLE_COL_MAX;LV_TABLE_H;LV_USE_LABEL;LV_USE_TABLE;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_tabview.c.xml,LV_TABVIEW_DEF_ANIM_TIME;LV_USE_ANIMATION;LV_USE_GROUP;LV_USE_TABVIEW
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_tabview.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_TABVIEW_H;LV_USE_ANIMATION;LV_USE_BTNM;LV_USE_PAGE;LV_USE_TABVIEW;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_tileview.c.xml,LV_TILEVIEW_DEF_ANIM_TIME;LV_USE_ANIMATION;LV_USE_TILEVIEW
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_tileview.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_TILEVIEW_H;LV_USE_ANIMATION;LV_USE_TILEVIEW;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_win.c.xml,LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_objx\lv_win.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_USE_BTN;LV_USE_IMG;LV_USE_LABEL;LV_USE_PAGE;LV_USE_WIN;LV_WIN_H;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme.c.xml,LV_THEME_LIVE_UPDATE;LV_USE_GROUP
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEMES_H;LV_USE_ARC;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_CONT;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_IMGBTN;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_PRELOAD;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SPINBOX;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_TILEVIEW;LV_USE_WIN;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_alien.c.xml,LV_COLOR_DEPTH;LV_USE_ARC;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_CONT;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_PRELOAD;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SPINBOX;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_THEME_ALIEN;LV_USE_TILEVIEW;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_alien.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_ALIEN_H;LV_USE_THEME_ALIEN;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_default.c.xml,LV_COLOR_DEPTH;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CB;LV_USE_CHART;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_THEME_DEFAULT;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_default.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_DEFAULT_H;LV_USE_THEME_DEFAULT;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_material.c.xml,LV_COLOR_DEPTH;LV_USE_ARC;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_CONT;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_PRELOAD;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SPINBOX;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_THEME_MATERIAL;LV_USE_TILEVIEW;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_material.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_MATERIAL_H;LV_USE_THEME_MATERIAL;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_mono.c.xml,LV_COLOR_DEPTH;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_CONT;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SW;LV_USE_TA;LV_USE_TABVIEW;LV_USE_THEME_MONO;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_mono.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_MONO_H;LV_USE_THEME_MONO;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_nemo.c.xml,LV_COLOR_DEPTH;LV_USE_ARC;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_PRELOAD;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SPINBOX;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_THEME_NEMO;LV_USE_TILEVIEW;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_nemo.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_NEMO_H;LV_USE_THEME_NEMO;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_night.c.xml,LV_COLOR_DEPTH;LV_USE_ARC;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_CONT;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_PRELOAD;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SPINBOX;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_THEME_NIGHT;LV_USE_TILEVIEW;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_night.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_NIGHT_H;LV_USE_THEME_NIGHT;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_templ.c.xml,LV_COLOR_DEPTH;LV_USE_ARC;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_CONT;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_IMGBTN;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_PRELOAD;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_THEME_TEMPL;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_templ.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_TEMPL_H;LV_USE_THEME_TEMPL;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_zen.c.xml,LV_COLOR_DEPTH;LV_USE_ARC;LV_USE_BAR;LV_USE_BTN;LV_USE_BTNM;LV_USE_CALENDAR;LV_USE_CB;LV_USE_CHART;LV_USE_CONT;LV_USE_DDLIST;LV_USE_GAUGE;LV_USE_GROUP;LV_USE_IMG;LV_USE_KB;LV_USE_LABEL;LV_USE_LED;LV_USE_LINE;LV_USE_LIST;LV_USE_LMETER;LV_USE_MBOX;LV_USE_PAGE;LV_USE_PRELOAD;LV_USE_ROLLER;LV_USE_SLIDER;LV_USE_SPINBOX;LV_USE_SW;LV_USE_TA;LV_USE_TABLE;LV_USE_TABVIEW;LV_USE_THEME_ZEN;LV_USE_TILEVIEW;LV_USE_WIN
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_themes\lv_theme_zen.h.xml,LV_CONF_INCLUDE_SIMPLE;LV_THEME_ZEN_H;LV_USE_THEME_ZEN;__cplusplus
D:\Pesquisa\Projects\lvgl-analysis\_cppstats_featurelocations\lvgl\src\lv_version.h.xml,LV_VERSION_H;__cplusplus
