"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\dln_find.c.xml,447,13,86,1.125,0.3415650255319866,,,,,,,,11,0,0,0,1,0,6,2,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\dmydln.c.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\dmyenc.c.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\dmyext.c.xml,6,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\ascii.c.xml,142,2,2,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\big5.c.xml,572,0,6,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\cesu_8.c.xml,775,4,34,1.0,0.0,,,,,,,,2,0,0,0,0,0,5,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\cp949.c.xml,340,0,6,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\ebcdic.h.xml,6,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\emacs_mule.c.xml,546,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\encdb.c.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\euc_jp.c.xml,970,1,52,1.0,0.0,,,,,,,,5,4,0,0,0,0,1,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\euc_kr.c.xml,339,1,27,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\euc_tw.c.xml,362,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\gb18030.c.xml,1050,0,8,1.0,0.0,,,,,,,,3,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\gb2312.c.xml,18,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\gbk.c.xml,344,0,6,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_2022_jp.h.xml,14,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859.h.xml,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_1.c.xml,538,0,20,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_10.c.xml,490,0,16,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_11.c.xml,138,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_13.c.xml,478,0,19,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_14.c.xml,508,0,17,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_15.c.xml,490,0,20,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_16.c.xml,500,0,16,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_2.c.xml,484,0,16,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_3.c.xml,498,0,19,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_4.c.xml,496,0,19,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_5.c.xml,438,0,9,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_6.c.xml,136,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_7.c.xml,474,0,16,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_8.c.xml,136,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\iso_8859_9.c.xml,480,0,19,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\koi8_r.c.xml,354,0,10,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\koi8_u.c.xml,358,0,10,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\mktable.c.xml,1965,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\shift_jis.c.xml,48,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\shift_jis.h.xml,907,1,36,1.0,0.0,,,,,,,,4,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\trans\transdb.c.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\unicode.c.xml,1347,4,65,1.1666666666666667,0.38924947208076144,,,,,,,,5,0,0,0,1,0,8,2,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\unicode\12.1.0\casefold.h.xml,14726,6,13,1.4444444444444444,0.5270462766947299,,,,,,,,9,0,0,0,0,0,4,2,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\unicode\12.1.0\name2ctype.h.xml,81048,11,35160,1.52,0.5046720495044485,,,,,,,,13,53,0,0,0,1,5,2,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\us_ascii.c.xml,74,2,2,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\utf_16_32.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\utf_16be.c.xml,402,2,55,1.0,0.0,,,,,,,,2,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\utf_16le.c.xml,386,2,55,1.0,0.0,,,,,,,,2,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\utf_32be.c.xml,308,2,38,1.0,0.0,,,,,,,,1,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\utf_32le.c.xml,309,2,37,1.0,0.0,,,,,,,,1,0,0,0,0,0,3,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\utf_7.h.xml,6,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\utf_8.c.xml,752,5,35,1.0,0.0,,,,,,,,3,0,0,0,0,0,5,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\windows_1250.c.xml,434,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\windows_1251.c.xml,402,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\windows_1252.c.xml,418,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\windows_1253.c.xml,484,0,16,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\windows_1254.c.xml,490,0,19,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\windows_1257.c.xml,492,0,19,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\windows_31j.c.xml,54,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enc\x_emoji.h.xml,18,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\encindex.h.xml,90,1,6,1.5,0.5773502691896257,,,,,,,,1,0,0,0,0,0,3,2,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\encoding.c.xml,2631,3,17,1.0,0.0,,,,,,,,2,0,0,0,0,0,3,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enum.c.xml,4766,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\enumerator.c.xml,4957,3,29,1.0,0.0,,,,,,,,3,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\eval.c.xml,3045,4,13,1.0,0.0,,,,,,,,1,0,0,0,0,0,2,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\eval_error.c.xml,853,1,2,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\eval_intern.h.xml,405,22,42,1.2105263157894737,0.41885390829169555,,,,,,,,24,0,0,0,0,0,0,2,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\eval_jump.c.xml,188,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\arith_seq\extract\extract.c.xml,42,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\array\resize\resize.c.xml,22,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bignum\big2str.c.xml,92,2,9,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bignum\bigzero.c.xml,44,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bignum\div.c.xml,60,2,6,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bignum\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bignum\intpack.c.xml,148,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bignum\mul.c.xml,112,2,6,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bignum\str2big.c.xml,64,2,6,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bug-14834\bug-14384.c.xml,61,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bug-3571\bug.c.xml,38,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bug-5832\bug.c.xml,22,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\bug_reporter\bug_reporter.c.xml,38,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\class\class2name.c.xml,22,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\class\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ruby-analysis\_cppstats\ruby\ext\-test-\debug\init.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
