"sep=,"
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\regexp\parse_depth_limit.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\scan_args\scan_args.c.xml,numberof
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\st\foreach\foreach.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\st\numhash\numhash.c.xml,SIZEOF_LONG;SIZEOF_LONG_LONG;SIZEOF_VOIDP
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\st\update\update.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\capacity.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\coderange.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\cstr.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\ellipsize.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\enc_associate.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\enc_str_buf_cat.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\fstring.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\init.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\modify.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\new.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\nofree.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\normalize.c.xml,__APPLE__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\qsort.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\rb_str_dup.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\string\set_len.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\struct\duplicate.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\struct\init.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\struct\len.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\struct\member.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\symbol\init.c.xml,ULL2NUM
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\symbol\type.c.xml,HAVE_RB_IS_CONST_NAME;HAVE_RB_PIN_DYNAMIC_SYMBOL
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\thread_fd_close\thread_fd_close.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\time\init.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\time\leap_second.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\time\new.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\tracepoint\gc_hook.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\tracepoint\tracepoint.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\typeddata\typeddata.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\vm\at_exit.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\wait_for_single_fd\wait_for_single_fd.c.xml,HAVE_KQUEUE
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\win32\console\attribute.c.xml,COMMON_LVB_REVERSE_VIDEO
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\win32\console\init.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\win32\dln\dlntest.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\win32\dln\libdlntest.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\-test-\win32\fd_setsize\fd_setsize.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\bigdecimal\bigdecimal.c.xml,BIGDECIMAL_DEBUG;BIGDECIMAL_ENABLE_VPRINT;DBLE_FIG;DECIMAL_SIZE_OF_BITS;ENABLE_NUMERIC_STRING;HAVE_IEEEFP_H;HAVE_RB_OPTS_EXCEPTION_P;HAVE_RB_RATIONAL_DEN;HAVE_RB_RATIONAL_NUM;HAVE_TYPE_STRUCT_RRATIONAL;PRIsVALUE;RRATIONAL_NEGATIVE_P;RRATIONAL_ZERO_P;RUBY_BIGDECIMAL_VERSION;RUBY_TYPED_FREE_IMMEDIATELY
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\bigdecimal\bigdecimal.h.xml,BIGDECIMAL_DEBUG;FIX_CONST_VALUE_PTR;HAVE_FINITE;HAVE_INT64_T;HAVE_ISFINITE;HAVE_LABS;HAVE_LLABS;HAVE_RB_ARRAY_CONST_PTR;HAVE_RB_SYM2STR;PRI_LL_PREFIX;RARRAY_AREF;RARRAY_CONST_PTR;RB_UNUSED_VAR;RUBY_BIG_DECIMAL_H;SIZEOF_BDIGITS;SIZEOF_INT;SIZEOF_LONG;SIZEOF_LONG_LONG;SIZEOF_VALUE;ST2FIX;UNREACHABLE;__FCC_VERSION;__FCC__;__GNUC__;__STDC_VERSION__;__STRICT_ANSI__;__cplusplus;__fcc__;__fcc_version;isfinite;vabs
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\cgi\escape\escape.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\continuation\continuation.c.xml,RUBY_EXPORT
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\coverage\coverage.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\date\date_core.c.xml,DAY_IN_SECONDS;FLT_MANT_DIG;FLT_RADIX;HAVE_ALTZONE;HAVE_CLOCK_GETTIME;HAVE_FLOAT_H;HAVE_GMTIME_R;HAVE_LONG_LONG;HAVE_STRUCT_TM_TM_GMTOFF;HAVE_SYS_TIME_H;HAVE_TIMEGM;HAVE_TIMEZONE;LONG_MAX;NDEBUG;RUBY_EXTCONF_H;SECOND_IN_NANOSECONDS;USE_PACK
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\date\date_parse.c.xml,TIGHT_PARSER
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\date\date_strftime.c.xml,HAVE_SYS_TIME_H
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\date\date_strptime.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\date\date_tmx.h.xml,DATE_TMX_H
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\date\zonetab.h.xml,GPERF_CASE_STRNCMP;GPERF_DOWNCASE;__GNUC__;__cplusplus
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\dbm\dbm.c.xml,HAVE_CDEFS_H;HAVE_DBM_DIRFNO;HAVE_DBM_PAGFNO;HAVE_DB_VERSION;HAVE_DECLARED_LIBVAR_GDBM_VERSION;HAVE_DPVERSION;HAVE_SYS_CDEFS_H;HAVE_TYPE_DBC;HAVE_UNDECLARED_LIBVAR_GDBM_VERSION;O_CLOEXEC;RUBYDBM_DB_HEADER;RUBYDBM_GDBM_HEADER;SIZEOF_DATUM_DSIZE;SIZEOF_INT;_DBM_IOERR;_RELIC_H
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\bubblebabble\bubblebabble.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\defs.h.xml,DEFS_H;HAVE_SYS_CDEFS_H;__BEGIN_DECLS
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\digest.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\digest.h.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\md5\md5.c.xml,COMPUTE_T_VALUES;TEST;T_MASK;WORDS_BIGENDIAN
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\md5\md5.h.xml,MD5_INCLUDED;RUBY
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\md5\md5cc.h.xml,__clang__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\md5\md5init.c.xml,MD5_USE_COMMONDIGEST;MD5_USE_OPENSSL
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\md5\md5ossl.h.xml,MD5OSSL_H_INCLUDED
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\rmd160\rmd160.c.xml,CHAR_BIT;HAVE_MACHINE_ENDIAN_H_;HAVE_SYS_ENDIAN_H_;SIZEOF_SIZE_T;WORDS_BIGENDIAN;_DIAGASSERT;lint
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\rmd160\rmd160.h.xml,RUBY;_RMD160_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\rmd160\rmd160init.c.xml,RMD160_USE_OPENSSL
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\rmd160\rmd160ossl.h.xml,RMD160OSSL_H_INCLUDED
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha1\sha1.c.xml,SHA1HANDSOFF;WORDS_BIGENDIAN;_DIAGASSERT;_KERNEL;_STANDALONE;__sparc_v9__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha1\sha1.h.xml,RUBY;_SYS_SHA1_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha1\sha1cc.h.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha1\sha1init.c.xml,SHA1_USE_COMMONDIGEST;SHA1_USE_OPENSSL
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha1\sha1ossl.h.xml,SHA1OSSL_H_INCLUDED;SHA_BLOCK_LENGTH
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha2\sha2.c.xml,BIG_ENDIAN;BYTE_ORDER;LITTLE_ENDIAN;SHA2_UNROLL_TRANSFORM;SHA2_USE_BZERO_BCOPY;SHA2_USE_INTTYPES_H;SHA2_USE_MEMSET_MEMCPY;_HPUX_SOURCE;__GNUC__;__IBMC__;__STDC_VERSION__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha2\sha2.h.xml,BYTE_ORDER;HAVE_PROTOTYPES;HAVE_U_INT8_T;NOPROTO;RUBY;SHA2_USE_INTTYPES_H;WORDS_BIGENDIAN;__SHA2_H__;__cplusplus
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha2\sha2cc.h.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha2\sha2init.c.xml,SHA2_USE_COMMONDIGEST;SHA2_USE_OPENSSL
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\digest\sha2\sha2ossl.h.xml,SHA2OSSL_H_INCLUDED;__DragonFly__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\etc\etc.c.xml,CPU_ALLOC;CSIDL_COMMON_APPDATA;HAVE_CONFSTR;HAVE_FPATHCONF;HAVE_GETGRENT;HAVE_GETLOGIN;HAVE_GETPWENT;HAVE_RB_DEPRECATE_CONSTANT;HAVE_SCHED_GETAFFINITY;HAVE_STRUCT_GROUP_GR_PASSWD;HAVE_STRUCT_PASSWD_PW_AGE;HAVE_STRUCT_PASSWD_PW_CHANGE;HAVE_STRUCT_PASSWD_PW_CLASS;HAVE_STRUCT_PASSWD_PW_COMMENT;HAVE_STRUCT_PASSWD_PW_EXPIRE;HAVE_STRUCT_PASSWD_PW_GECOS;HAVE_STRUCT_PASSWD_PW_PASSWD;HAVE_STRUCT_PASSWD_PW_QUOTA;HAVE_SYSCONF;HAVE_SYS_UTSNAME_H;HAVE_UNAME;HAVE_UNISTD_H;MAXPATHLEN;PROCESSOR_ARCHITECTURE_AMD64;PROCESSOR_ARCHITECTURE_INTEL;RB_PASS_KEYWORDS;_CS_DARWIN_USER_TEMP_DIR;_MSC_VER;_SC_NPROCESSORS_ONLN;_WIN32
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fcntl\fcntl.c.xml,FD_CLOEXEC;F_DUPFD;F_GETFD;F_GETFL;F_GETLK;F_RDLCK;F_SETFD;F_SETFL;F_SETLK;F_SETLKW;F_UNLCK;F_WRLCK;O_ACCMODE;O_APPEND;O_CREAT;O_EXCL;O_NDELAY;O_NOCTTY;O_NONBLOCK;O_RDONLY;O_RDWR;O_TRUNC;O_WRONLY
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiber\fiber.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\closure.c.xml,FFI_NO_RAW_API;HAVE_FFI_CLOSURE_ALLOC;HAVE_LONG_LONG;USE_FFI_CLOSURE_ALLOC;__OpenBSD__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\closure.h.xml,FIDDLE_CLOSURE_H
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\conversions.c.xml,HAVE_LONG_LONG
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\conversions.h.xml,FIDDLE_CONVERSIONS_H;HAVE_LONG_LONG;SIZEOF_LONG;SIZEOF_VOIDP
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\fiddle.c.xml,HAVE_LONG_LONG;SIZEOF_INT;SIZEOF_INTPTR_T;SIZEOF_LONG;SIZEOF_LONG_LONG;SIZEOF_PTRDIFF_T;SIZEOF_SIZE_T;TYPE_INTPTR_T;TYPE_PTRDIFF_T;TYPE_SSIZE_T;_WIN32
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\fiddle.h.xml,CHAR_BIT;FIDDLE_H;HAVE_DLFCN_H;HAVE_LONG_LONG;HAVE_SYS_MMAN_H;RTLD_GLOBAL;RTLD_LAZY;RTLD_NOW;SIZEOF_INT;SIZEOF_LONG;SIZEOF_LONG_LONG;SIZEOF_SHORT;USE_HEADER_HACKS;_WIN32
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\function.c.xml,FFI_NO_RAW_API;HAVE_CONST_FFI_STDCALL;PRIsVALUE;_WIN32
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\function.h.xml,FIDDLE_FUNCTION_H
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\handle.c.xml,FUNC_STDCALL;HAVE_DLERROR;RTLD_DEFAULT;RTLD_NEXT;RUBY_COREDLL;_WIN32;_WIN32_WCE;__CYGWIN__;__MINGW32__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\pointer.c.xml,PRIsVALUE
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\fiddle\win32\fficonfig.h.xml,LIBFFI_ASM;X86_WIN64;_MSC_VER
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\gdbm\gdbm.c.xml,GDBM_CLOEXEC;GDBM_NOLOCK;GDBM_SYNC;GDBM_SYNCMODE;SIZEOF_INT;SIZEOF_LONG
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\io\console\console.c.xml,CONSOLE_DEVICE_FOR_READING;CONSOLE_DEVICE_FOR_WRITING;ENABLE_IO_GETPASS;HAVE_CFMAKERAW;HAVE_FCNTL_H;HAVE_GTTY;HAVE_RB_F_SEND;HAVE_SGTTY_H;HAVE_STTY;HAVE_SYS_IOCTL_H;HAVE_TERMIOS_H;HAVE_TERMIO_H;HAVE_UNISTD_H;ISIG;RB_SCAN_ARGS_PASS_CALLED_KEYWORDS;SET_LAST_ERROR;TIOCGWINSZ;TIOCSWINSZ;USE_CONSOLE_GETSIZE;VMIN;VTIME;_WIN32
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\io\nonblock\nonblock.c.xml,F_GETFL;F_SETFL;HAVE_UNISTD_H
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\io\wait\wait.c.xml,FIONREAD_HEADER;HAVE_RB_W32_IOCTLSOCKET;HAVE_RB_W32_IS_SOCKET;HAVE_SYS_IOCTL_H;HAVE_UNISTD_H;__sun
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\json\fbuffer\fbuffer.h.xml,HAVE_RUBY_ENCODING_H;JSON_GENERATOR;PRIsVALUE;RARRAY_LEN;RB_GC_GUARD;RFLOAT_VALUE;RHASH_SIZE;RSTRING_LEN;RSTRING_PTR;_FBUFFER_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\json\generator\generator.c.xml,HAVE_RUBY_ENCODING_H;NEW_TYPEDDATA_WRAPPER;RUBY_INTEGER_UNIFICATION;RUBY_TYPED_FREE_IMMEDIATELY;UNI_STRICT_CONVERSION
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\json\generator\generator.h.xml,HAVE_RUBY_RE_H;RUBY_INTEGER_UNIFICATION;TypedData_Make_Struct;ZALLOC;_GENERATOR_H_;rb_intern_str;rb_obj_instance_variables
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\json\parser\parser.c.xml,HAVE_RB_ENC_RAISE;HAVE_RB_SCAN_ARGS_OPTIONAL_HASH;HAVE_RUBY_ENCODING_H;NEW_TYPEDDATA_WRAPPER;RUBY_TYPED_FREE_IMMEDIATELY
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\json\parser\parser.h.xml,HAVE_RUBY_RE_H;HAVE_RUBY_ST_H;TypedData_Make_Struct;ZALLOC;_PARSER_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\monitor\monitor.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\nkf\nkf-utf8\config.h.xml,_CONFIG_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\nkf\nkf-utf8\nkf.c.xml,CHECK_OPTION;CR;CRLF;DEFAULT_CODE_EUC;DEFAULT_CODE_JIS;DEFAULT_CODE_LOCALE;DEFAULT_CODE_SJIS;DEFAULT_CODE_UTF8;DEFAULT_CODE_WINDOWS_31J;DEFAULT_ENCIDX;DEFAULT_NEWLINE;EASYWIN;EXEC_IO;HAVE_ICONV_H;HAVE_LANGINFO_H;HELP_OUTPUT_HELP_OUTPUT;INPUT_CODE_FIX;INPUT_OPTION;INT_IS_SHORT;MIME_DECODE_DEFAULT;MSDOS;NUMCHAR_OPTION;OVERWRITE;PERL_XS;SHIFTJIS_CP932;UNICODE_NORMALIZATION;UTF8_INPUT_ENABLE;UTF8_OUTPUT_ENABLE;WIN32DLL;X0201_DEFAULT;X0212_ENABLE;__DJGPP__;__EMX__;__IBMCPP__;__IBMC__;__MINGW32__;__OS2__;__WATCOMC__;__WIN32__
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\nkf\nkf-utf8\nkf.h.xml,ARG_UNUSED;DEFAULT_CODE_EUC;DEFAULT_CODE_JIS;DEFAULT_CODE_LOCALE;DEFAULT_CODE_SJIS;DEFAULT_CODE_UTF8;DEFAULT_CODE_WINDOWS_31J;DEFAULT_NEWLINE;HAVE_LANGINFO_H;HAVE_LOCALE_H;HELP_OUTPUT_STDERR;INT_IS_SHORT;LSI_C;MIME_DECODE_DEFAULT;MSDOS;NKF_H;OVERWRITE;PERL_XS;WIN32DLL;X0201_DEFAULT;_IOFBF;_MSC_VER;_WIN32;_Windows;__386__;__BIONIC__;__BORLANDC__;__DJGPP__;__DOS__;__EMX__;__GNUC__;__IBMCPP__;__IBMC__;__LINUX__;__MINGW32__;__MSDOS__;__OS2__;__TURBOC__;__WATCOMC__;__WIN16__;__WIN32__;__WINDOWS__;__Win32__;nkf_char
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\nkf\nkf-utf8\utf8tbl.c.xml,SHIFTJIS_CP932;UNICODE_NORMALIZATION;UTF8_INPUT_ENABLE;UTF8_OUTPUT_ENABLE;X0212_ENABLE
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\nkf\nkf-utf8\utf8tbl.h.xml,SHIFTJIS_CP932;UNICODE_NORMALIZATION;UTF8_INPUT_ENABLE;UTF8_OUTPUT_ENABLE;X0212_ENABLE;_UTF8TBL_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\nkf\nkf.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\objspace\object_tracing.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\objspace\objspace.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\objspace\objspace.h.xml,OBJSPACE_H
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\objspace\objspace_dump.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\openssl_missing.c.xml,HAVE_EC_CURVE_NIST2NID;HAVE_HMAC_CTX_FREE;HAVE_HMAC_CTX_NEW;HAVE_X509_CRL_GET0_SIGNATURE;HAVE_X509_REQ_GET0_SIGNATURE;OPENSSL_NO_EC;OPENSSL_NO_ENGINE;OPENSSL_NO_HMAC
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\openssl_missing.h.xml,EVP_CTRL_AEAD_GET_TAG;HAVE_BN_GENCB_FREE;HAVE_BN_GENCB_GET_ARG;HAVE_BN_GENCB_NEW;HAVE_EC_CURVE_NIST2NID;HAVE_EVP_MD_CTX_FREE;HAVE_EVP_MD_CTX_NEW;HAVE_EVP_PKEY_UP_REF;HAVE_HMAC_CTX_FREE;HAVE_HMAC_CTX_NEW;HAVE_OCSP_SINGLERESP_GET0_ID;HAVE_OPAQUE_OPENSSL;HAVE_SSL_CTX_GET_CIPHERS;HAVE_SSL_IS_SERVER;HAVE_SSL_SESSION_GET_PROTOCOL_VERSION;HAVE_SSL_SESSION_UP_REF;HAVE_TS_RESP_CTX_SET_TIME_CB;HAVE_TS_STATUS_INFO_GET0_FAILURE_INFO;HAVE_TS_STATUS_INFO_GET0_STATUS;HAVE_TS_STATUS_INFO_GET0_TEXT;HAVE_TS_VERIFY_CTS_SET_CERTS;HAVE_TS_VERIFY_CTX_ADD_FLAGS;HAVE_TS_VERIFY_CTX_SET_STORE;HAVE_X509_CRL_GET0_SIGNATURE;HAVE_X509_CRL_UP_REF;HAVE_X509_GET0_NOTBEFORE;HAVE_X509_GET0_TBS_SIGALG;HAVE_X509_REQ_GET0_SIGNATURE;HAVE_X509_REVOKED_DUP;HAVE_X509_REVOKED_GET0_REVOCATIONDATE;HAVE_X509_REVOKED_GET0_SERIALNUMBER;HAVE_X509_STORE_CTX_GET0_CERT;HAVE_X509_STORE_CTX_GET0_CHAIN;HAVE_X509_STORE_CTX_GET0_STORE;HAVE_X509_STORE_CTX_GET0_UNTRUSTED;HAVE_X509_STORE_GET_EX_DATA;HAVE_X509_STORE_GET_EX_NEW_INDEX;HAVE_X509_STORE_SET_EX_DATA;HAVE_X509_STORE_UP_REF;HAVE_X509_UP_REF;LIBRESSL_VERSION_NUMBER;OPENSSL_NO_DH;OPENSSL_NO_DSA;OPENSSL_NO_EC;OPENSSL_NO_RSA;X509_STORE_get_ex_new_index;_OSSL_OPENSSL_MISSING_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl.c.xml,CRYPTO_malloc_debug_init;HAVE_OPENSSL_110_THREADING_API;HAVE_VA_ARGS_MACRO;LIBRESSL_VERSION_NUMBER;OPENSSL_FIPS;OPENSSL_NO_CRYPTO_MDEBUG;OPENSSL_NO_TS;OPENSSL_VERSION_NUMBER;OSSL_DEBUG;V_CRYPTO_MDEBUG_ALL
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl.h.xml,HAVE_LONG_LONG;HAVE_VA_ARGS_MACRO;NUM2UINT64T;OPENSSL_NO_ENGINE;OPENSSL_NO_OCSP;OPENSSL_NO_TS;SIZEOF_LONG;SIZEOF_LONG_LONG;_OSSL_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_asn1.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_asn1.h.xml,_OSSL_ASN1_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_bio.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_bio.h.xml,_OSSL_BIO_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_bn.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_bn.h.xml,_OSSL_BN_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_cipher.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_cipher.h.xml,_OSSL_CIPHER_H_
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_config.c.xml,
D:\Pesquisa\Projects\ruby-analysis\_cppstats_featurelocations\ruby\ext\openssl\ossl_config.h.xml,_OSSL_CONFIG_H_
