"sep=,"
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\context.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\context.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_CONTEXT_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\cursor.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\cursor.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_CURSOR_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\cursor_shape.c.xml,
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\cursor_shape.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_CURSOR_SHAPE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\diff.c.xml,INCLUDE_GENERATED_DECLARATIONS;UNIX
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\diff.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_DIFF_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\digraph.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\digraph.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_DIGRAPH_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\edit.c.xml,EXITFREE;INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\edit.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EDIT_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval.c.xml,BACKSLASH_IN_FILENAME;EXITFREE;HAVE_LOCALE_H;INCLUDE_GENERATED_DECLARATIONS;NAN;UNIX;USE_CRNL;__clang_analyzer__
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVAL_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\decode.c.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_MSGPACK_HAS_FLOAT32
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\decode.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVAL_DECODE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\encode.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\encode.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_EVAL_ENCODE_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\eval\executor.c.xml,INCLUDE_GENERATED_DECLARATIONS
