"sep=,"
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\ex_getln.c.xml,BACKSLASH_IN_FILENAME;CURSOR_SHAPE;EXITFREE;FEAT_ARABIC;FEAT_CLIPBOARD;FEAT_CMDWIN;FEAT_CONCEAL;FEAT_CRYPT;FEAT_DIFF;FEAT_DIGRAPHS;FEAT_DND;FEAT_EVAL;FEAT_FOLDING;FEAT_GUI;FEAT_GUI_GTK;FEAT_GUI_MSWIN;FEAT_GUI_TABLINE;FEAT_KEYMAP;FEAT_MOUSESHAPE;FEAT_RELTIME;FEAT_RIGHTLEFT;FEAT_SEARCH_EXTRA;FEAT_WILDMENU;FEAT_XIM;HAVE_INPUT_METHOD;MAX;MCH_CURSOR_SHAPE;NO_CONSOLE_INPUT;PROTO;UNIX;USE_ON_FLY_SCROLL
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\feature.h.xml,ALWAYS_USE_GUI;AMIGA;CURSOR_SHAPE;DISABLE_ARABIC;DISABLE_RIGHTLEFT;DYNAMIC_ICONV;EBCDIC;FEAT_ARABIC;FEAT_AUTOSERVERNAME;FEAT_BEVAL_GUI;FEAT_BEVAL_TERM;FEAT_BIG;FEAT_CLIENTSERVER;FEAT_CLIPBOARD;FEAT_CMDL_INFO;FEAT_CONCEAL;FEAT_CRYPT;FEAT_CSCOPE;FEAT_CYGWIN_WIN32_CLIPBOARD;FEAT_EVAL;FEAT_GUI;FEAT_GUI_ATHENA;FEAT_GUI_DIALOG;FEAT_GUI_GTK;FEAT_GUI_HAIKU;FEAT_GUI_MAC;FEAT_GUI_MOTIF;FEAT_GUI_MSWIN;FEAT_GUI_PHOTON;FEAT_GUI_TABLINE;FEAT_HUGE;FEAT_JOB_CHANNEL;FEAT_MBYTE_IME;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_MOUSE_URXVT;FEAT_MOUSE_XTERM;FEAT_MULTI_LANG;FEAT_MZSCHEME;FEAT_NETBEANS_INTG;FEAT_NORMAL;FEAT_PRINTER;FEAT_PROP_POPUP;FEAT_RELTIME;FEAT_RIGHTLEFT;FEAT_SEARCHPATH;FEAT_SMALL;FEAT_SOUND;FEAT_SYN_HL;FEAT_TERMINAL;FEAT_TIMERS;FEAT_TINY;FEAT_TOOLBAR;FEAT_XCLIPBOARD;FEAT_XFONTSET;FEAT_XIM;HAVE_CANBERRA;HAVE_DLOPEN;HAVE_DLSYM;HAVE_FLOAT_FUNCS;HAVE_GETTEXT;HAVE_GETTIMEOFDAY;HAVE_GPM;HAVE_ICONV;HAVE_ICONV_H;HAVE_LOCALE_H;HAVE_SHL_LOAD;HAVE_SYSMOUSE;HAVE_SYS_TIME_H;HAVE_TGETENT;HAVE_X11;HAVE_X11_SM_SMLIB_H;HAVE_X11_XPM_H;HAVE_XM_NOTEBOOK_H;HAVE_XM_XPMP_H;HAVE_XPM;MACOS_X;MACOS_X_DARWIN;MCH_CURSOR_SHAPE;MSWIN;MSWINPS;MSWIN_FIND_REPLACE;NO_ARP;NO_BUILTIN_TCAPS;PROTO;RUNTIME_DIRNAME;SYS_OPTWIN_FILE;UNIX;USE_DLOPEN;USE_GTK3;USE_SYSTEM;USE_XSMP;USE_XSMP_INTERACT;VIMDLL;VMS;WANT_X11;X_LOCALE;_MSC_VER;__QNX__;__amigaos4__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\fileio.c.xml,ALWAYS_USE_GUI;AMIGA;BACKSLASH_IN_FILENAME;CP_UTF8;CRYPT_NOT_INPLACE;EEXIST;EFBIG;EINTR;ENOENT;EOVERFLOW;FEAT_CON_DIALOG;FEAT_CRYPT;FEAT_CW_EDITOR;FEAT_DIFF;FEAT_DND;FEAT_EVAL;FEAT_FOLDING;FEAT_GUI;FEAT_GUI_DIALOG;FEAT_GUI_GTK;FEAT_GUI_HAIKU;FEAT_GUI_MAC;FEAT_GUI_MSWIN;FEAT_NETBEANS_INTG;FEAT_PERSISTENT_UNDO;FEAT_PROP_POPUP;FEAT_QUICKFIX;FEAT_TERMINAL;FEAT_VIMINFO;FEAT_WILDIGN;HAVE_ACL;HAVE_DUP;HAVE_FCHOWN;HAVE_FD_CLOEXEC;HAVE_FSYNC;HAVE_MKDTEMP;HAVE_SELINUX;HAVE_SMACK;HAVE_ST_MODE;MACOS_CONVERT;MACOS_X;MSWIN;OPEN_CHR_FILES;PROTO;SSIZE_MAX;TEMPDIRNAMES;UNIX;USE_CRNL;USE_ICONV;USE_MCH_ACCESS;USE_TMPNAM;VIMDLL;VMS;VMS_TEMPNAM;__MINT__;__TANDEM;__linux__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\filepath.c.xml,AMIGA;BACKSLASH_IN_FILENAME;DONT_ADD_PATHSEP_TO_DIR;EBCDIC;FEAT_BROWSE;FEAT_EVAL;FEAT_GUI;FEAT_GUI_GTK;FEAT_SEARCHPATH;FEAT_SHORTCUT;FEAT_WILDIGN;FNAME_ILLEGAL;HAVE_FSYNC;HAVE_READLINK;MACOS_CONVERT;MSWIN;O_NONBLOCK;PROTO;SPECIAL_WILDCHAR;UNIX;USER_HOME;USE_UNIXFILENAME;VIM_BACKTICK;VMS;_WIN32_WINNT
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\findfile.c.xml,AMIGA;BACKSLASH_IN_FILENAME;EXITFREE;FEAT_EVAL;FEAT_FIND_ID;FEAT_PATH_EXTRA;FEAT_SEARCHPATH;FF_VERBOSE;MSWIN;PROTO;UNIX;VMS
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\fold.c.xml,FEAT_DIFF;FEAT_EVAL;FEAT_FOLDING;FEAT_SESSION;FEAT_SYN_HL;PROTO
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\getchar.c.xml,AMIGA;EBCDIC;EXITFREE;FEAT_BEVAL_TERM;FEAT_CLIENTSERVER;FEAT_CMDL_INFO;FEAT_CMDWIN;FEAT_CRYPT;FEAT_EVAL;FEAT_GUI;FEAT_GUI_GTK;FEAT_GUI_MSWIN;FEAT_JOB_CHANNEL;FEAT_LANGMAP;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_NETBEANS_INTG;FEAT_PROP_POPUP;FEAT_SOUND_CANBERRA;FEAT_TEAROFF;FEAT_TERMINAL;FEAT_TERMRESPONSE;FEAT_X11;FEAT_XIM;HAVE_INPUT_METHOD;MESSAGE_QUEUE;MSWIN;PROTO;USE_INPUT_BUF;VIMDLL
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\glbl_ime.h.xml,GLOBAL_IME;_INC_GLOBAL_IME;__cplusplus
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\globals.h.xml,AMIGA;BACKSLASH_IN_FILENAME;CURSOR_SHAPE;DO_INIT;DYNAMIC_GETTEXT;DYNAMIC_ICONV;DYNAMIC_LUA;DYNAMIC_MZSCHEME;DYNAMIC_PERL;DYNAMIC_PYTHON;DYNAMIC_PYTHON3;DYNAMIC_RUBY;DYNAMIC_TCL;EXITFREE;FEAT_ARABIC;FEAT_AUTOCHDIR;FEAT_BEVAL;FEAT_BEVAL_TERM;FEAT_CLIENTSERVER;FEAT_CLIPBOARD;FEAT_CMDWIN;FEAT_COMPL_FUNC;FEAT_CONCEAL;FEAT_CRYPT;FEAT_CYGWIN_WIN32_CLIPBOARD;FEAT_DIFF;FEAT_DIGRAPHS;FEAT_EVAL;FEAT_FOLDING;FEAT_GUI;FEAT_GUI_GTK;FEAT_GUI_HAIKU;FEAT_GUI_MAC;FEAT_GUI_MSWIN;FEAT_GUI_PHOTON;FEAT_GUI_TABLINE;FEAT_GUI_X11;FEAT_JOB_CHANNEL;FEAT_LANGMAP;FEAT_LIBCALL;FEAT_LINEBREAK;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_MOUSE_DEC;FEAT_NETBEANS_INTG;FEAT_PRINTER;FEAT_PROFILE;FEAT_PROP_POPUP;FEAT_QUICKFIX;FEAT_RIGHTLEFT;FEAT_SEARCH_EXTRA;FEAT_SESSION;FEAT_SIGN_ICONS;FEAT_SMARTINDENT;FEAT_SPELL;FEAT_STL_OPT;FEAT_SYN_HL;FEAT_TERMGUICOLORS;FEAT_TERMINAL;FEAT_TERMRESPONSE;FEAT_TIMERS;FEAT_TITLE;FEAT_WILDMENU;FEAT_X11;FEAT_XCLIPBOARD;FEAT_XFONTSET;FEAT_XIM;HAVE_DATE_TIME;HAVE_FSYNC;HAVE_INPUT_METHOD;HAVE_PATHDEF;HAVE_SANDBOX;MACOS_X;MSWIN;NO_X11_INCLUDES;PROTO;STARTUPTIME;TEMPDIRNAMES;UNIX;USER_HIGHLIGHT;USE_EXE_NAME;USE_ICONV;USE_MCH_ERRMSG;USE_ON_FLY_SCROLL;USE_TERM_CONSOLE;USE_XSMP;VAXC;VIMDLL;VMS
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui.c.xml,ALWAYS_USE_GUI;AMIGA;BACKSLASH_IN_FILENAME;DEBUG_GUI_WRITE;EBCDIC;EXPERIMENTAL_GUI_CMD;FEAT_ARABIC;FEAT_BEVAL_GUI;FEAT_BEVAL_TIP;FEAT_BROWSE;FEAT_CLIPBOARD;FEAT_CMDWIN;FEAT_CONCEAL;FEAT_CON_DIALOG;FEAT_DIFF;FEAT_EVAL;FEAT_FOLDING;FEAT_FOOTER;FEAT_GUI_ATHENA;FEAT_GUI_DARKTHEME;FEAT_GUI_DIALOG;FEAT_GUI_GNOME;FEAT_GUI_GTK;FEAT_GUI_HAIKU;FEAT_GUI_MAC;FEAT_GUI_MOTIF;FEAT_GUI_MSWIN;FEAT_GUI_PHOTON;FEAT_GUI_TABLINE;FEAT_GUI_X11;FEAT_JOB_CHANNEL;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_NETBEANS_INTG;FEAT_PROP_POPUP;FEAT_RIGHTLEFT;FEAT_SESSION;FEAT_SIGN_ICONS;FEAT_TEAROFF;FEAT_TERMINAL;FEAT_TIMERS;FEAT_TITLE;FEAT_TOOLBAR;FEAT_VARTABS;FEAT_XFONTSET;FEAT_XIM;FIND_REPLACE_DIALOG;FONTSET_ALWAYS;GUI_MAY_FORK;GUI_MAY_SPAWN;HAVE_DROP_FILE;HAVE_INPUT_METHOD;HAVE_SETPGID;HAVE_SETSID;HAVE_SYS_WAIT_H;HAVE_UNION_WAIT;MSWIN;NEED_GUI_UPDATE_SCREEN;NO_CONSOLE;NO_CONSOLE_INPUT;PROTO;SCROLL_PAST_END;SYS_GVIMRC_FILE;SYS_MENU_FILE;TARGET_API_MAC_CARBON;UNIX;USE_ON_FLY_SCROLL;USR_GVIMRC_FILE2;USR_GVIMRC_FILE3;USR_GVIMRC_FILE4;VIMDLL;__APPLE_CC__;__NeXT__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui.h.xml,FEAT_BEVAL_TIP;FEAT_DND;FEAT_FOOTER;FEAT_GUI_ATHENA;FEAT_GUI_GNOME;FEAT_GUI_GTK;FEAT_GUI_HAIKU;FEAT_GUI_MAC;FEAT_GUI_MOTIF;FEAT_GUI_MSWIN;FEAT_GUI_PHOTON;FEAT_GUI_TABLINE;FEAT_GUI_X11;FEAT_MENU;FEAT_TOOLBAR;FEAT_XCLIPBOARD;FEAT_XFONTSET;FEAT_XIM;FIND_REPLACE_DIALOG;FONTSET_ALWAYS;GUI_MAY_SPAWN;MAX;MIN;NO_CONSOLE;TARGET_API_MAC_CARBON;UNIX;USE_GTK3;VIMDLL;VMS;__SUNPRO_C
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_at_fs.c.xml,ABS;FEAT_BROWSE;FEAT_GUI_MOTIF;FEAT_GUI_NEXTAW;FEAT_XFONTSET;FMT8BIT;S_IFLNK;S_ISSOCK;S_IXGRP;S_IXOTH;S_IXUSR;XtNinternational
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_at_sb.c.xml,OLDXAW
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_at_sb.h.xml,_Scrollbar_h
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_athena.c.xml,FEAT_BEVAL_GUI;FEAT_BROWSE;FEAT_GUI_DIALOG;FEAT_GUI_NEXTAW;FEAT_MENU;FEAT_TOOLBAR;FEAT_XFONTSET;FEAT_XIM;FONTSET_ALWAYS;HAVE_X11_XPM_H;PROTO
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_beval.c.xml,FEAT_BEVAL_GUI;FEAT_BEVAL_TIP;FEAT_EVAL;FEAT_GUI_GTK;FEAT_GUI_MOTIF;FEAT_GUI_MSWIN;FEAT_GUI_NEXTAW;FEAT_NETBEANS_INTG;FEAT_VARTABS;PANGO_WRAP_WORD_CHAR;PROTO
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_dwrite.h.xml,GUI_DWRITE_H;__cplusplus
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_gtk.c.xml,ENABLE_NLS;FEAT_BROWSE;FEAT_GETTEXT;FEAT_GUI_DIALOG;FEAT_GUI_GNOME;FEAT_GUI_GTK;FEAT_MENU;FEAT_TOOLBAR;FEAT_XIM;GTK_FILE_CHOOSER;MAX;MIN;MSWIN;N_;PROTO;USE_FILE_CHOOSER;USE_GRESOURCE;_;bind_textdomain_codeset;bindtextdomain;textdomain
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_gtk_f.c.xml,MSWIN
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_gtk_f.h.xml,USE_GTK3;__GTK_FORM_H__;__cplusplus
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_gtk_vms.h.xml,VMS_X11R6
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_gtk_x11.c.xml,CAIRO_VERSION;ENABLE_NLS;EXITFREE;FEAT_BROWSE;FEAT_CLIENTSERVER;FEAT_CLIPBOARD;FEAT_CMDWIN;FEAT_CON_DIALOG;FEAT_DND;FEAT_EVAL;FEAT_FLOAT;FEAT_GETTEXT;FEAT_GUI_DARKTHEME;FEAT_GUI_DIALOG;FEAT_GUI_GNOME;FEAT_GUI_GTK;FEAT_GUI_TABLINE;FEAT_JOB_CHANNEL;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_NETBEANS_INTG;FEAT_RIGHTLEFT;FEAT_SESSION;FEAT_SIGN_ICONS;FEAT_TIMERS;FEAT_TITLE;FEAT_TOOLBAR;FEAT_X11;FEAT_XCLIPBOARD;FEAT_XIM;HAVE_PANGO_SHAPE_FULL;HAVE_X11_SUNKEYSYM_H;LC_NUMERIC;MESSAGE_QUEUE;MSWIN;N_;PROTO;SunXK_F36;USE_GNOME_SESSION;USE_GRESOURCE;USE_GTK3;USE_SYSTEM;USE_XSMP;_;bind_textdomain_codeset;bindtextdomain;magick;textdomain
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_haiku.h.xml,__cplusplus
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_mac.c.xml,ALWAYS_USE_GUI;DEBUG_MAC_DIALOG_HOTKEYS;DEBUG_MAC_MENU;DEBUG_MAC_SB;FEAT_BROWSE;FEAT_CW_EDITOR;FEAT_EVAL;FEAT_GUI_DIALOG;FEAT_GUI_TABLINE;FEAT_MENU;FEAT_RIGHTLEFT;FEAT_TITLE;IOSIZE;MACOS_CONVERT;MAC_ATSUI_DEBUG;NDEBUG;PROTO;UNIVERSAL_INTERFACES_VERSION;USE_AEVENT;USE_ATSUI_DRAWING;USE_CARBONKEYHANDLER;USE_CMD_KEY;USE_EXE_NAME;USE_FIND_BUNDLE_PATH;USE_MCH_ERRMSG;USE_OFFSETED_WINDOW;USE_UNIXFILENAME
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_motif.c.xml,EBCDIC;FEAT_BEVAL_GUI;FEAT_BROWSE;FEAT_CMDWIN;FEAT_FOOTER;FEAT_GUI_DIALOG;FEAT_GUI_TABLINE;FEAT_MENU;FEAT_TOOLBAR;FEAT_XFONTSET;FEAT_XIM;FONTSET_ALWAYS;HAVE_X11_XPM_H;HAVE_XM_NOTEBOOK_H;HAVE_XM_XPMP_H;HAVE_XPM;LESSTIF_VERSION;MOTIF_POPUP;PROTO;VMS;XmVersion
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_photon.c.xml,FEAT_BROWSE;FEAT_EVAL;FEAT_GUI_DIALOG;FEAT_GUI_TEXTDIALOG;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_TOOLBAR;PROTO;USE_PANEL_GROUP;USE_PANEL_GROUPS;__QNX__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_w32.c.xml,CCM_SETUNICODEFORMAT;COLOR_3DHIGHLIGHT;DEBUG;DEBUG_PRINT_ERROR;DYNAMIC_IME;DeleteBrush;EXPERIMENTAL_GUI_CMD;FEAT_BEVAL_GUI;FEAT_BROWSE;FEAT_CLIENTSERVER;FEAT_CMDWIN;FEAT_DIRECTX;FEAT_EVAL;FEAT_GUI;FEAT_GUI_DIALOG;FEAT_GUI_TABLINE;FEAT_KEYMAP;FEAT_LIBCALL;FEAT_MBYTE_IME;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_MULTI_LANG;FEAT_NETBEANS_INTG;FEAT_OLE;FEAT_PROP_POPUP;FEAT_RENDER_OPTIONS;FEAT_RIGHTLEFT;FEAT_SESSION;FEAT_SHORTCUT;FEAT_SIGN_ICONS;FEAT_TEAROFF;FEAT_TIMERS;FEAT_TOOLBAR;FEAT_VARTABS;FEAT_XPM_W32;GET_XBUTTON_WPARAM;GET_X_LPARAM;GLOBAL_IME;GUI_MAY_SPAWN;GetStockBrush;HANDLE_WM_ACTIVATEAPP;HANDLE_WM_CHAR;HANDLE_WM_DEADCHAR;HANDLE_WM_DROPFILES;HANDLE_WM_HSCROLL;HANDLE_WM_KILLFOCUS;HANDLE_WM_LBUTTONDBLCLK;HANDLE_WM_LBUTTONDOWN;HANDLE_WM_LBUTTONUP;HANDLE_WM_MBUTTONDBLCLK;HANDLE_WM_MBUTTONDOWN;HANDLE_WM_MBUTTONUP;HANDLE_WM_MOUSEMOVE;HANDLE_WM_RBUTTONDBLCLK;HANDLE_WM_RBUTTONDOWN;HANDLE_WM_RBUTTONUP;HANDLE_WM_SETFOCUS;HANDLE_WM_SYSCHAR;HANDLE_WM_SYSDEADCHAR;HANDLE_WM_VSCROLL;HANDLE_WM_WINDOWPOSCHANGING;HANDLE_WM_XBUTTONDBLCLK;HANDLE_WM_XBUTTONDOWN;HANDLE_WM_XBUTTONUP;HAVE_TRY_EXCEPT;HandleToLong;IsMaximized;IsMinimized;LPNMTTDISPINFO;MAXULONG_PTR;MENUHINTS;MESSAGE_QUEUE;MSWIN_FIND_REPLACE;NOIME;NO_CONSOLE;OPENFILENAME_SIZE_VERSION_400W;PROTO;SPI_GETWHEELSCROLLLINES;SPI_SETWHEELSCROLLLINES;SelectFont;TBSTYLE_FLAT;TB_SETUNICODEFORMAT;TTF_DI_SETITEM;TTM_SETMAXTIPWIDTH;TTN_GETDISPINFO;TTN_GETDISPINFOW;USE_SYSMENU_FONT;VIMDLL;WM_MOUSEWHEEL;WM_XBUTTONDOWN;WPF_RESTORETOMAXIMIZED;_MSC_VER;__MINGW32__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_w32_rc.h.xml,
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_x11.c.xml,ALT_X_INPUT;DEBUG;FEAT_BEVAL_GUI;FEAT_BEVAL_TIP;FEAT_CLIENTSERVER;FEAT_EVAL;FEAT_FLOAT;FEAT_GUI_ATHENA;FEAT_GUI_MOTIF;FEAT_JOB_CHANNEL;FEAT_MENU;FEAT_MOUSESHAPE;FEAT_NETBEANS_INTG;FEAT_RIGHTLEFT;FEAT_SIGN_ICONS;FEAT_TIMERS;FEAT_TOOLBAR;FEAT_XFONTSET;FEAT_XIM;FONTSET_ALWAYS;HAVE_X11_SUNKEYSYM_H;HAVE_X11_XMU_EDITRES_H;HAVE_X11_XPM_H;HAVE_XM_XPMP_H;HAVE_XPM;LC_NUMERIC;MESSAGE_QUEUE;PROTO;SMALL_WCHAR_T;SunXK_F36;UNIX;USE_UTF8LOOKUP;USE_XSMP;VMS;XK_ISO_Left_Tab;XK_KP_Left;X_HAVE_UTF8_STRING;X_LOCALE;XtSpecificationRelease;magick
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_x11_pm.h.xml,
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_xmdlg.c.xml,FEAT_MENU;LESSTIF_VERSION
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_xmebw.c.xml,FEAT_TOOLBAR;HAVE_X11_XPM_H;HAVE_XM_MANAGER_H;HAVE_XM_TRAITP_H;HAVE_XM_UNHIGHLIGHTT_H;HAVE_XM_XPMP_H;LESSTIF_VERSION;Lab_IsMenupane;UNHIGHLIGHTT;VMS;XmFOCUS_IGNORE;XmVersion;XpmAllocColor
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_xmebw.h.xml,EnhancedB_H;HAVE_XM_JOINSIDET_H;XmCLocation;XmCShift;XmNlabelLocation;XmNpixmapData;XmNpixmapFile;XmNshift
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\gui_xmebwp.h.xml,EnhancedBP_H
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\hardcopy.c.xml,EBCDIC;FEAT_EVAL;FEAT_GUI;FEAT_POSTSCRIPT;FEAT_PRINTER;FEAT_STL_OPT;FEAT_SYN_HL;FEAT_TERMGUICOLORS;FEAT_VARTABS;PROTO
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\hashtab.c.xml,FEAT_EVAL;FEAT_SPELL;FEAT_SYN_HL;HT_DEBUG;PROTO
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\highlight.c.xml,EXITFREE;FEAT_BEVAL_GUI;FEAT_BEVAL_TIP;FEAT_CLIPBOARD;FEAT_CONCEAL;FEAT_DIFF;FEAT_EVAL;FEAT_FOLDING;FEAT_GUI;FEAT_GUI_ATHENA;FEAT_GUI_GTK;FEAT_GUI_MOTIF;FEAT_GUI_MSWIN;FEAT_GUI_X11;FEAT_MENU;FEAT_PRINTER;FEAT_RELTIME;FEAT_SEARCH_EXTRA;FEAT_SIGNS;FEAT_SPELL;FEAT_STL_OPT;FEAT_SYN_HL;FEAT_TERMGUICOLORS;FEAT_TERMINAL;FEAT_TERMRESPONSE;FEAT_TOOLBAR;FEAT_VTP;FEAT_WILDMENU;FEAT_XFONTSET;FONTSET_ALWAYS;MSWIN;PROTO;USER_HIGHLIGHT;VIMDLL;__QNXNTO__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_cscope.c.xml,ECHILD;FEAT_CSCOPE;FEAT_EVAL;FEAT_QUICKFIX;HAVE_SETPGID;HAVE_SETSID;HAVE_SIGACTION;MSWIN;PROTO;SA_NODEFER;SIGALRM;UNIX;_MSC_VER;__MINGW32__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_cscope.h.xml,FEAT_CSCOPE;MSWIN;PROTO;UNIX;WIN32_LEAN_AND_MEAN
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_lua.c.xml,DYNAMIC_LUA;FEAT_EVAL;FEAT_FLOAT;FEAT_GUI;FEAT_LUA;HAVE_SANDBOX;LUA_VERSION_NUM;MSWIN;PROTO
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_mzsch.c.xml,DYNAMIC_MZSCHEME;FEAT_EVAL;FEAT_FLOAT;FEAT_GUI;FEAT_GUI_ATHENA;FEAT_GUI_GTK;FEAT_GUI_MAC;FEAT_GUI_MOTIF;FEAT_GUI_MSWIN;FEAT_MZSCHEME;HAVE_SANDBOX;HAVE_TLS_SPACE;IMPLEMENT_THREAD_LOCAL_EXTERNALLY_VIA_PROC;IMPLEMENT_THREAD_LOCAL_VIA_WIN_TLS;INCLUDE_MZSCHEME_BASE;LINK_EXTENSIONS_BY_TABLE;MSWIN;MZSCHEME_COLLECTS;MZSCHEME_CONFIGDIR;MZSCHEME_GUI_THREADS;MZSCHEME_VERSION_MAJOR;MZ_PRECISE_GC;MZ_USE_FUTURES;MZ_USE_PLACES;PROTO;TRAMPOLINED_MZVIM_STARTUP;USE_THREAD_LOCAL;VIMDLL;_MSC_VER;_WIN64;__MINGW32__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_mzsch.h.xml,DYNAMIC_MZSCHEME;FEAT_MZSCHEME;MZSCHEME_FORCE_GC;MZSCHEME_VERSION_MAJOR;MZ_GC_ARRAY_VAR_IN_REG;MZ_GC_DECL_REG;MZ_GC_REG;MZ_GC_UNREG;MZ_GC_VAR_IN_REG;PROTO;_IF_MZSCH_H_;__MINGW32__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_ole.h.xml,CINTERFACE;COBJMACROS;COM_NO_WINDOWS_H;__IVim_FWD_DEFINED__;__IVim_INTERFACE_DEFINED__;__MIDL_user_allocate_free_DEFINED__;__Vim_FWD_DEFINED__;__Vim_LIBRARY_DEFINED__;__cplusplus;__if_ole_h__
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_perl_msvc\stdbool.h.xml,
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_perlsfio.c.xml,PROTO;USE_SFIO
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_py_both.h.xml,FEAT_FLOAT;FEAT_GUI;PY_CAN_RECURSE;PY_MAJOR_VERSION;PY_USE_CAPSULE;PY_VERSION_HEX;clear
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_python.c.xml,DYNAMIC_PYTHON;FEAT_PYTHON;FEAT_PYTHON3;HAVE_FCNTL_H;HAVE_LOCALE_H;HAVE_PUTENV;HAVE_STDARG_H;HAVE_STRFTIME;HAVE_STRING_H;MSWIN;PROTO;PY3_NO_RTLD_GLOBAL;PYTHON_API_VERSION;PYTHON_HOME;PY_CAN_RECURSE;PY_MAJOR_VERSION;PY_NO_MAPPING_KEYS;PY_NO_RTLD_GLOBAL;PY_SSIZE_T_CLEAN;PY_USE_CAPSULE;PY_VERSION_HEX;PyMapping_Keys;PyObject_GC_Del;Py_CLEAR;Py_DEBUG;Py_DEBUG_NO_PYMALLOC;Py_VISIT;Py_underscore_GC;SIZEOF_SIZE_T;UNIX;VIM_SIZEOF_INT;X_LOCALE;_DEBUG;_POSIX_C_SOURCE;_POSIX_THREADS;_XOPEN_SOURCE
D:\Pesquisa\Projects\_cppstats_featurelocations\vim\src\if_python3.c.xml,DYNAMIC_PYTHON;DYNAMIC_PYTHON3;FEAT_PYTHON;F_BLANK;HAVE_FCNTL_H;HAVE_LOCALE_H;HAVE_PUTENV;HAVE_STDARG_H;HAVE_STRFTIME;HAVE_STRING_H;MSWIN;PROTO;PY3_NO_RTLD_GLOBAL;PYTHON3_HOME;PY_NO_RTLD_GLOBAL;PY_VERSION_HEX;PyBytes_AsStringAndSize;PyInt_Check;PyMapping_Keys;PyString_Check;PyUnicode_FromFormat;Py_DEBUG;Py_DEBUG_NO_PYMALLOC;Py_REF_DEBUG;Py_UNICODE_USE_UCS_FUNCTIONS;Py_UNICODE_WIDE;UNIX;X_LOCALE;_DEBUG;_POSIX_C_SOURCE;_XOPEN_SOURCE
