File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\sha256.c,0.98859316,-0.0114068445,1.0,0.0,263,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\context.c,0.98832685,-0.0116731515,1.0,0.0,257,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\eval.c,0.9874585,-0.1663877,1.0769231,0.07692308,10157,130,138,14,9,13,1,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\socket.c,0.9866667,-0.013333334,1.0,0.0,225,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\multiqueue.c,0.9846939,-0.015306123,1.0,0.0,196,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\arabic.c,0.9832636,-0.016736401,1.0,0.0,717,6,6,2,2,2,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\rbuffer.c,0.9818182,-0.018181818,1.0,0.0,165,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\rstream.c,0.98013246,-0.01986755,1.0,0.0,151,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\profile.c,0.9797297,-0.02027027,1.0,0.0,148,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\garray.c,0.9765625,-0.0234375,1.0,0.0,128,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\test\symbolic\klee\nvim\garray.c,0.972973,-0.027027028,1.0,0.0,111,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\eval\executor.c,0.9724771,-0.027522936,1.0,0.0,109,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\wstream.c,0.97196263,-0.028037382,1.0,0.0,107,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\api\private\helpers.c,0.96629214,-0.033707865,1.0,0.0,1157,13,13,3,2,3,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\ugrid.c,0.96511626,-0.034883723,1.0,0.0,86,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\time.c,0.953125,-0.046875,1.0,0.0,64,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\misc1.c,0.953125,-0.046875,1.0,0.0,768,12,12,3,3,3,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\mark.c,0.9495327,-0.05046729,1.0,0.0,1070,18,18,3,3,3,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\message.c,0.9449469,-0.055053085,1.0,0.0,2543,35,35,4,3,4,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\aucmd.c,0.9433962,-0.056603774,1.0,0.0,53,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\signal.c,0.9423077,-0.057692308,1.0,0.0,52,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\ui_bridge.c,0.93582886,-0.06417112,1.0,0.0,187,6,6,2,1,2,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\pty_conpty_win.c,0.9354839,-0.06451613,1.0,0.0,186,6,6,2,2,2,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\tag.c,0.9298104,-0.070189595,1.0,0.0,2479,29,29,6,3,6,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\api\private\dispatch.c,0.9285714,-0.071428575,1.0,0.0,42,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\ex_getln.c,0.9276993,-0.2151579,1.1428572,0.0,4750,73,91,16,6,14,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\time.c,0.91843975,-0.41489363,1.3333334,0.0,94,13,22,4,3,3,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\lua\executor.c,0.91256833,-0.08743169,1.0,0.0,915,20,20,4,2,4,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\process.c,0.9120521,-0.08794788,1.0,0.0,307,9,9,3,2,3,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\ex_eval.c,0.84347826,-0.15652174,1.0,0.0,1150,30,30,6,4,6,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\eval\funcs.c,0.8363353,-0.9922362,1.2,0.62857145,8501,241,596,42,27,35,22,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\strings.c,0.8352192,-0.45049506,1.2857143,0.0,1010,65,100,9,6,7,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\ui_compositor.c,0.7943925,-0.20560747,1.0,0.0,535,22,22,5,2,5,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\tree_sitter\get_changed_ranges.c,0.7888349,-0.21116504,1.0,0.0,412,29,29,3,1,3,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\viml\parser\expressions.c,0.78627276,-0.2137272,1.0,0.0,2302,82,82,6,3,6,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\memline.c,0.78189594,-0.21810406,1.0,0.0,2806,68,68,9,3,9,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\spellfile.c,0.77026004,-0.22973996,1.0,0.0,3961,91,91,10,4,10,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\viml\parser\parser.c,0.7692308,-0.23076923,1.0,0.0,13,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\ex_docmd.c,0.7543745,-0.30118108,1.0555556,0.0,7112,119,123,19,6,18,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\loop.c,0.7305195,-0.5194805,1.25,0.0,154,20,28,5,3,4,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\eval\gc.c,0.7,-0.3,1.0,0.0,10,3,3,1,1,1,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\spell.c,0.5927448,-0.4598868,1.0526316,0.0,5123,124,128,20,4,19,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\hashtab.c,0.4736842,-0.5263158,1.0,0.0,247,26,26,5,2,5,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\stream.c,0.40983605,-0.59016395,1.0,0.0,122,18,18,4,2,4,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\tui\tui.c,0.4089892,-0.9243441,1.2666667,0.06666667,1639,101,158,19,8,15,1,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\fileio.c,0.24676263,-0.9532374,1.2,0.0,278,53,77,6,5,5,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\main.c,-0.011620577,-1.392573,1.3333334,0.04761905,1508,100,132,28,10,21,1,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\pty_process_unix.c,-0.048234582,-1.9713115,1.9230769,0.0,244,37,75,25,16,13,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os_unix.c,-0.125,-1.625,1.0,0.5,64,26,32,4,4,4,2,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\event\libuv_process.c,-0.268116,-1.4347826,1.1666666,0.0,92,22,26,7,3,6,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\file_search.c,-0.28988326,-1.2898833,1.0,0.0,1028,102,102,13,5,13,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\memory.c,-0.30673313,-1.3067331,1.0,0.0,401,131,131,4,3,4,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\if_cscope.c,-0.42955405,-2.7152684,1.4285715,0.85714287,1454,188,353,30,9,21,18,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\log.c,-0.47580647,-1.4758065,1.0,0.0,248,61,61,6,4,6,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\test\symbolic\klee\viml_expressions_parser.c,-0.53159344,-1.8173077,1.2857143,0.0,104,27,36,9,2,7,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\regexp.c,-0.7528583,-1.9909536,1.0476191,0.1904762,5527,524,536,22,8,21,4,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\mbyte.c,-0.98062915,-2.1570997,1.117647,0.05882353,1655,210,232,19,10,17,1,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\undo.c,-1.0673438,-2.1058054,1.0384616,0.0,2136,173,177,27,7,26,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\stdpaths.c,-1.1570141,-2.5855856,1.4285715,0.0,111,41,60,10,2,7,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\tty.c,-1.3257576,-2.659091,1.0,0.33333334,44,39,42,3,3,3,1,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\test\symbolic\klee\viml_expressions_lexer.c,-1.3333333,-2.5833333,1.25,0.0,96,31,41,10,2,8,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\ex_cmds2.c,-1.5098375,-3.2320597,1.2777778,0.44444445,3219,289,413,46,12,36,16,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\math.c,-2.142857,-4.0,1.8571428,0.0,35,20,42,13,5,7,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\lang.c,-2.722034,-4.322034,1.0,0.6,59,51,60,5,3,5,3,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\test\functional\fixtures\printenv-test.c,-3.3214283,-4.8214283,1.5,0.0,56,45,62,9,2,6,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\test\functional\fixtures\tty-test.c,-4.002857,-5.36,1.3571428,0.0,175,67,92,19,3,14,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\users.c,-4.0683765,-5.846154,1.7777778,0.0,117,76,165,16,7,9,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\path.c,-4.343476,-5.738825,1.2790698,0.11627907,1566,209,287,55,9,43,5,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\regexp_nfa.c,-5.201196,-6.3188434,1.0196079,0.09803922,5222,647,683,52,5,51,5,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\fs.c,-5.4185004,-6.7518334,1.2857143,0.04761905,818,263,321,27,7,21,1,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\signal.c,-8.325153,-9.325153,1.0,0.0,163,76,76,20,6,20,0,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\fileio.c,-10.166595,-11.380881,1.0918367,0.12244898,5356,622,738,107,20,98,12,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\env.c,-12.122737,-13.738122,1.3846154,0.23076923,863,304,444,54,9,39,9,true
D:\Pesquisa\Projects\neovim-analysis\source\neovim\src\nvim\os\process.c,-13.037756,-15.815534,2.0,0.7777778,206,181,473,36,9,18,14,true
