Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
ALLEGRO_CFG_ACODEC_VORBISFILE_DLL,0.0029500013,0.0043917047,0.0028169013,1.3309994E-4,0.0015748031,4,1420,33,247934,1,true
ALLEGRO_CFG_ACODEC_OPUSFILE_DLL,0.0029500013,0.0043917047,0.0028169013,1.3309994E-4,0.0015748031,4,1420,33,247934,1,true
BYPASS_MIXER,0.0029177347,0.0043917047,0.0028169013,1.00833284E-4,0.0015748031,4,1420,25,247934,1,true
ALLEGRO_CFG_SHADER_HLSL,0.0029016014,0.005966508,0.0028169013,8.469996E-5,0.0031496063,4,1420,21,247934,2,true
ALLEGRO_CFG_ACODEC_DUMB_DLL,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
ALLEGRO_CFG_KCM_OPENAL,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
ALLEGRO_CFG_KCM_OPENSL,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
ALLEGRO_CFG_KCM_ALSA,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
ALLEGRO_CFG_KCM_OSS,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
ALLEGRO_CFG_KCM_DSOUND,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
ALLEGRO_CFG_KCM_AQUEUE,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
ALLEGRO_CFG_KCM_PULSEAUDIO,0.002897568,0.0043917047,0.0028169013,8.066663E-5,0.0015748031,4,1420,20,247934,1,true
"__WATCOMC__",0.002897568,0.005966508,0.0028169013,8.066663E-5,0.0031496063,4,1420,20,247934,2,true
ALLEGRO_CFG_DLL_TLS,0.0028895012,0.0043917047,0.0028169013,7.259996E-5,0.0015748031,4,1420,18,247934,1,true
ALLEGRO_LITTLE_ENDIAN,0.0028653012,0.0043917047,0.0028169013,4.8399976E-5,0.0015748031,4,1420,12,247934,1,true
ALLEGRO_HAVE_SOUNDCARD_H,0.0028653012,0.0043917047,0.0028169013,4.8399976E-5,0.0015748031,4,1420,12,247934,1,true
HW_REALMEM,0.0028653012,0.0043917047,0.0028169013,4.8399976E-5,0.0015748031,4,1420,12,247934,1,true
GL_CLIENT_PIXEL_STORE_BIT,0.0028653012,0.0043917047,0.0028169013,4.8399976E-5,0.0015748031,4,1420,12,247934,1,true
"_SC_PHYS_PAGES",0.0022296428,0.0036874793,0.0021126762,1.16966614E-4,0.0015748031,3,1420,29,247934,1,true
"_SC_PAGESIZE",0.0022296428,0.0036874793,0.0021126762,1.16966614E-4,0.0015748031,3,1420,29,247934,1,true
ALLEGRO_EXCLUDE_GLX,0.0022296428,0.0036874793,0.0021126762,1.16966614E-4,0.0015748031,3,1420,29,247934,1,true
"_SC_NPROCESSORS_ONLN",0.0022014095,0.0036874793,0.0021126762,8.873329E-5,0.0015748031,3,1420,22,247934,1,true
"_BSD_SOURCE",0.0021530094,0.0036874793,0.0021126762,4.0333314E-5,0.0015748031,3,1420,10,247934,1,true
"_SVID_SOURCE",0.0021530094,0.0036874793,0.0021126762,4.0333314E-5,0.0015748031,3,1420,10,247934,1,true
"_XOPEN_SOURCE",0.0021530094,0.0036874793,0.0021126762,4.0333314E-5,0.0015748031,3,1420,10,247934,1,true
UNICODE,0.0021530094,0.0052622827,0.0021126762,4.0333314E-5,0.0031496063,3,1420,10,247934,2,true
ALLEGRO_HAVE_SYS_SOUNDCARD_H,0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
ENOTSUP,0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
DEMO_USE_ALLEGRO_GL,0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
HW_AVAILCPU,0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
HW_PHYSMEM,0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
PATH_MAX,0.002148976,0.006837086,0.0021126762,3.629998E-5,0.0047244094,3,1420,9,247934,3,true
BTN_TRIGGER_HAPPY,0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
ALLEGRO_HAVE_MMAP,0.002148976,0.0052622827,0.0021126762,3.629998E-5,0.0031496063,3,1420,9,247934,2,true
ALLEGRO_GLXGETPROCADDRESSARB,0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
ALLEGRO_BCC32,0.002148976,0.006837086,0.0021126762,3.629998E-5,0.0047244094,3,1420,9,247934,3,true
"__GNUC_MINOR__",0.002148976,0.0036874793,0.0021126762,3.629998E-5,0.0015748031,3,1420,9,247934,1,true
ALLEGRO_HAVE_SV_PROCFS_H,0.001545584,0.002983254,0.0014084507,1.3713328E-4,0.0015748031,2,1420,34,247934,1,true
TREX_DEBUG,0.0015173506,0.002983254,0.0014084507,1.0889995E-4,0.0015748031,2,1420,27,247934,1,true
DEBUG_CACHE,0.0014931506,0.002983254,0.0014084507,8.469996E-5,0.0015748031,2,1420,21,247934,1,true
WANT_8_BIT_DEPTH,0.0014810506,0.002983254,0.0014084507,7.259996E-5,0.0015748031,2,1420,18,247934,1,true
ALLEGRO_HAVE_DIRENT_H,0.0014810506,0.002983254,0.0014084507,7.259996E-5,0.0015748031,2,1420,18,247934,1,true
USE_MKSTEMP,0.0014770173,0.002983254,0.0014084507,6.856664E-5,0.0015748031,2,1420,17,247934,1,true
BSTRLIB_AGGRESSIVE_MEMORY_FOR_SPEED_TRADEOFF,0.0014689506,0.002983254,0.0014084507,6.0499973E-5,0.0015748031,2,1420,15,247934,1,true
"_UINCODE",0.0014568507,0.002983254,0.0014084507,4.8399976E-5,0.0015748031,2,1420,12,247934,1,true
SDL_BYTEORDER,0.0014568507,0.002983254,0.0014084507,4.8399976E-5,0.0015748031,2,1420,12,247934,1,true
SDL_BIG_ENDIAN,0.0014568507,0.002983254,0.0014084507,4.8399976E-5,0.0015748031,2,1420,12,247934,1,true
ALLEGRO_CFG_ACODEC_FLAC,0.0014447506,0.004558057,0.0014084507,3.629998E-5,0.0031496063,2,1420,9,247934,2,true
ALLEGRO_CFG_ACODEC_VORBIS,0.0014447506,0.004558057,0.0014084507,3.629998E-5,0.0031496063,2,1420,9,247934,2,true
ALLEGRO_CFG_ACODEC_OPUS,0.0014447506,0.004558057,0.0014084507,3.629998E-5,0.0031496063,2,1420,9,247934,2,true
UINT_MAX,0.0014447506,0.002983254,0.0014084507,3.629998E-5,0.0015748031,2,1420,9,247934,1,true
"__EMSCRIPTEN__",0.0014447506,0.002983254,0.0014084507,3.629998E-5,0.0015748031,2,1420,9,247934,1,true
SDL_VERSION_ATLEAST,0.0014447506,0.002983254,0.0014084507,3.629998E-5,0.0015748031,2,1420,9,247934,1,true
XINPUT_CAPS_FFB_SUPPORTED,0.0014447506,0.002983254,0.0014084507,3.629998E-5,0.0015748031,2,1420,9,247934,1,true
PA_API_VERSION,0.0014407173,0.002983254,0.0014084507,3.2266653E-5,0.0015748031,2,1420,8,247934,1,true
