"sep=,"
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\extras\package\win32\NSIS\nsProcess\nsProcess.c.xml,UNICODE
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\extras\package\win32\NSIS\nsProcess\nsis_tchar.h.xml,_MSC_FULL_VER;_MSC_VER;_NATIVE_WCHAR_T_DEFINED;_T;_TCHAR_DEFINED;_UNICODE;_WCHAR_T_DEFINED;__MINGW32__
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\extras\package\win32\NSIS\nsProcess\pluginapi.c.xml,_UNICODE
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\extras\package\win32\NSIS\nsProcess\pluginapi.h.xml,NSISCALL;_UNICODE;___NSIS_PLUGIN__H___;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\deprecated.h.xml,LIBVLC_DEPRECATED_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc.h.xml,DLL_EXPORT;VLC_LIBVLC_H;_WIN32;__GNUC_MINOR__;__GNUC__;__LIBVLC__;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_dialog.h.xml,LIBVLC_DIALOG_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_events.h.xml,LIBVLC_EVENTS_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_media.h.xml,VLC_LIBVLC_MEDIA_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_media_discoverer.h.xml,VLC_LIBVLC_MEDIA_DISCOVERER_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_media_list.h.xml,LIBVLC_MEDIA_LIST_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_media_list_player.h.xml,LIBVLC_MEDIA_LIST_PLAYER_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_media_player.h.xml,VLC_LIBVLC_MEDIA_PLAYER_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_picture.h.xml,VLC_LIBVLC_PICTURE_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\libvlc_renderer_discoverer.h.xml,VLC_LIBVLC_RENDERER_DISCOVERER_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc\vlc.h.xml,VLC_VLC_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_access.h.xml,VLC_ACCESS_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_actions.h.xml,VLC_ACTIONS_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_addons.h.xml,VLC_ADDONS_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_aout.h.xml,VLC_AOUT_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_aout_volume.h.xml,VLC_AOUT_MIXER_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_arrays.h.xml,VLC_ARRAYS_H_;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_atomic.h.xml,VLC_ATOMIC_H;__cplusplus
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_avcodec.h.xml,VLC_AVCODEC_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_bits.h.xml,VLC_BITS_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_block.h.xml,VLC_BLOCK_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_block_helper.h.xml,VLC_BLOCK_HELPER_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_boxes.h.xml,VLC_BOXES_H
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_charset.h.xml,VLC_CHARSET_H;_WIN32;__APPLE__;__OS2__
D:\Pesquisa\Projects\vlc-analysis\_cppstats_featurelocations\vlc\include\vlc_codec.h.xml,VLC_CODEC_H
