"sep=,"
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\mailinfo.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\mailsplit.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\merge-base.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\merge-file.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\merge-index.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\merge-ours.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\merge-recursive.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\merge-tree.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\merge.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\mktag.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\mktree.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\multi-pack-index.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\mv.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\name-rev.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\notes.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\pack-objects.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\pack-redundant.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\pack-refs.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\patch-id.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\prune-packed.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\prune.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\pull.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\push.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\range-diff.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\read-tree.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\rebase.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\receive-pack.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\reflog.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\remote-ext.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\remote-fd.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\remote.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\repack.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\builtin\replace.c.xml,
