"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\grep.c.xml,1776,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\hash-object.c.xml,262,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\help.c.xml,841,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\index-pack.c.xml,3064,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\init-db.c.xml,935,3,5,1.0,0.0,,,,,,,,3,0,0,0,0,0,1,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\interpret-trailers.c.xml,220,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\log.c.xml,3618,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\ls-files.c.xml,1080,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\ls-remote.c.xml,256,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\ls-tree.c.xml,306,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\mailinfo.c.xml,100,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\mailsplit.c.xml,584,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\merge-base.c.xml,296,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\merge-file.c.xml,196,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\merge-index.c.xml,180,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\merge-ours.c.xml,30,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\merge-recursive.c.xml,150,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\merge-tree.c.xml,574,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\merge.c.xml,2678,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\mktag.c.xml,228,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\mktree.c.xml,286,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\multi-pack-index.c.xml,112,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\mv.c.xml,504,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\name-rev.c.xml,1000,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\notes.c.xml,1708,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\pack-objects.c.xml,5412,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\pack-redundant.c.xml,1072,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\pack-refs.c.xml,42,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\patch-id.c.xml,274,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\prune-packed.c.xml,116,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\prune.c.xml,306,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\pull.c.xml,1506,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\push.c.xml,1114,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\range-diff.c.xml,152,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\read-tree.c.xml,424,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\rebase.c.xml,3798,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\receive-pack.c.xml,3322,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\reflog.c.xml,1252,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\remote-ext.c.xml,308,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\remote-fd.c.xml,106,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\remote.c.xml,2896,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\repack.c.xml,936,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\replace.c.xml,982,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\rerere.c.xml,204,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\reset.c.xml,710,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\rev-list.c.xml,1050,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\rev-parse.c.xml,1728,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\revert.c.xml,404,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\rm.c.xml,570,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\send-pack.c.xml,522,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\shortlog.c.xml,624,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\show-branch.c.xml,1554,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\show-index.c.xml,164,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\show-ref.c.xml,374,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\sparse-checkout.c.xml,990,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\stash.c.xml,2568,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\stripspace.c.xml,106,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\submodule--helper.c.xml,3466,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\symbolic-ref.c.xml,140,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\tag.c.xml,1004,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\unpack-file.c.xml,60,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\unpack-objects.c.xml,992,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\update-index.c.xml,1994,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\update-ref.c.xml,640,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\update-server-info.c.xml,42,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\upload-archive.c.xml,196,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\upload-pack.c.xml,112,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\var.c.xml,146,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\verify-commit.c.xml,130,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\verify-pack.c.xml,132,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\verify-tag.c.xml,116,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\worktree.c.xml,1658,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\builtin\write-tree.c.xml,94,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\bulk-checkin.c.xml,426,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\bulk-checkin.h.xml,12,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\bundle.c.xml,774,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\bundle.h.xml,46,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\cache-tree.c.xml,1353,1,21,1.0,0.0,,,,,,,,1,0,0,0,0,0,5,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\cache-tree.h.xml,101,1,10,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\cache.h.xml,2037,4,44,1.0,0.0,,,,,,,,4,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\chdir-notify.c.xml,152,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\chdir-notify.h.xml,20,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\checkout.c.xml,132,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\checkout.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\color.c.xml,718,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\color.h.xml,108,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\column.c.xml,624,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\column.h.xml,64,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\combine-diff.c.xml,2440,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit-graph.c.xml,3288,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit-graph.h.xml,126,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit-reach.c.xml,1198,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit-reach.h.xml,104,1,5,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit-slab-decl.h.xml,13,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit-slab-impl.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit-slab.h.xml,6,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit.c.xml,2590,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\commit.h.xml,462,1,6,1.0,0.0,,,,,,,,4,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\common-main.c.xml,54,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\compat\access.c.xml,30,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\compat\apple-common-crypto.h.xml,140,3,51,1.0,0.0,,,,,,,,3,0,0,0,0,0,0,1,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\compat\basename.c.xml,106,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\compat\bswap.h.xml,308,27,111,1.625,0.7440238091428449,,,,,,,,19,0,0,0,0,0,0,3,,
D:\Pesquisa\Projects\git-analysis\_cppstats\git\compat\fileno.c.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
