"sep=,"
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_copy.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_dump.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_dump_callback.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_equal.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_load.c.xml,JSON_INTEGER_IS_LONG_LONG
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_load_callback.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_loadb.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_memory_funcs.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_number.c.xml,INFINITY;NAN;_MSC_VER
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_object.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_pack.c.xml,HAVE_CONFIG_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_simple.c.xml,json_auto_t
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\test_unpack.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\test\suites\api\util.h.xml,HAVE_CONFIG_H;HAVE_LOCALE_H;HAVE_SETLOCALE;UTIL_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\jansson\win32\jansson_config.h.xml,JANSSON_CONFIG_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\caption.h.xml,LIBCAPTION_H;_MSC_VER;_WIN64;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\cea708.h.xml,LIBCAPTION_CEA708_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\dvtcc.h.xml,LIBCAPTION_CEA708_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\eia608.h.xml,LIBCAPTION_EIA608_H;_MSC_VER;__cplusplus;inline
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\eia608_charmap.h.xml,LIBCAPTION_EIA608_CHARMAP_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\mpeg.h.xml,LIBCAPTION_MPEG_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\scc.h.xml,LIBCAPTION_SCC_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\srt.h.xml,LIBCAPTION_SRT_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\utf8.h.xml,LIBCAPTION_UTF8_H;__cplusplus;strnstr
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\vtt.h.xml,LIBCAPTION_VTT_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\caption\xds.h.xml,LIBCAPTION_XDS_H;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\caption.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\cea708.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\dvtcc.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\eia608.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\eia608_charmap.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\eia608_from_utf8.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\mpeg.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\scc.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\srt.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\utf8.c.xml,strnstr
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\vtt.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libcaption\src\xds.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-audio-decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-callbacks.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-callbacks.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-circular-queue.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-circular-queue.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-clock.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-clock.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-compat.h.xml,LIBAVCODEC_VERSION_MAJOR
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-decoder.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-demuxer.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-demuxer.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-frame.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-packet-queue.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-packet-queue.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-threading-posix.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-threading-windows.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-threading.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-timer.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-timer.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-util.c.xml,LIBAVCODEC_VERSION_INT;LIBAVFORMAT_VERSION_INT;LIBAVUTIL_VERSION_INT;_MSC_VER
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-util.h.xml,__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\libff\libff\ff-video-decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\mythread.h.xml,HAVE_PTHREAD
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\sysdefs.h.xml,ARRAY_SIZE;HAVE_CONFIG_H;HAVE_INTTYPES_H;HAVE_LIMITS_H;HAVE_MEMORY_H;HAVE_STDBOOL_H;HAVE_STDINT_H;HAVE_STRINGS_H;HAVE_STRING_H;HAVE__BOOL;LZMA_SYSDEFS_H;PRIX32;PRIX64;PRIu32;PRIu64;PRIx32;PRIx64;SIZEOF_SIZE_T;SIZE_MAX;UINT32_C;UINT32_MAX;UINT64_C;UINT64_MAX;UINT_MAX;ULONG_MAX;_MSC_VER;_SCO_DS;__GNUC_MINOR__;__GNUC__;__INTERIX;__MINGW32__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_common.h.xml,TUKLIB_COMMON_H;TUKLIB_DECLS_BEGIN;TUKLIB_DECLS_END;TUKLIB_SYMBOL;TUKLIB_SYMBOL_PREFIX;_WIN32;__CYGWIN__;__GNUC_MINOR__;__GNUC__;__MSDOS__;__OS2__;__cplusplus
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_config.h.xml,HAVE_CONFIG_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_cpucores.c.xml,HAVE_SYS_PARAM_H;TUKLIB_CPUCORES_PSTAT_GETDYNAMIC;TUKLIB_CPUCORES_SYSCONF;TUKLIB_CPUCORES_SYSCTL;_SC_NPROCESSORS_ONLN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_cpucores.h.xml,TUKLIB_CPUCORES_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_exit.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_exit.h.xml,TUKLIB_EXIT_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_gettext.h.xml,ENABLE_NLS;TUKLIB_GETTEXT;TUKLIB_GETTEXT_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_integer.h.xml,BE_16;BE_32;BE_64;BSWAP_16;BSWAP_32;BSWAP_64;HAVE_BSWAP_16;HAVE_BSWAP_32;HAVE_BSWAP_64;HAVE_BYTESWAP_H;HAVE_SYS_BYTEORDER_H;HAVE_SYS_ENDIAN_H;LE_16;LE_32;LE_64;TUKLIB_FAST_UNALIGNED_ACCESS;TUKLIB_INTEGER_H;UINT32_MAX;UINT_MAX;WORDS_BIGENDIAN;_MSC_VER;__GNUC__;__INTEL_COMPILER;__i386__;__x86_64__;bswap16;bswap32;bswap64;conv16be;conv16le;conv32be;conv32le;conv64be;conv64le
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_mbstr.h.xml,TUKLIB_MBSTR_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_mbstr_fw.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_mbstr_width.c.xml,HAVE_MBRTOWC;HAVE_WCWIDTH
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_open_stdxxx.c.xml,TUKLIB_DOSLIKE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_open_stdxxx.h.xml,TUKLIB_OPEN_STDXXX_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_physmem.c.xml,HAVE_SYS_PARAM_H;HW_PHYSMEM64;TUKLIB_PHYSMEM_AIX;TUKLIB_PHYSMEM_GETINVENT_R;TUKLIB_PHYSMEM_GETSYSINFO;TUKLIB_PHYSMEM_PSTAT_GETSTATIC;TUKLIB_PHYSMEM_SYSCONF;TUKLIB_PHYSMEM_SYSCTL;TUKLIB_PHYSMEM_SYSINFO;_WIN32;_WIN32_WINNT;__CYGWIN__;__DJGPP__;__OS2__;__VMS
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_physmem.h.xml,TUKLIB_PHYSMEM_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_progname.c.xml,HAVE_DECL_PROGRAM_INVOCATION_NAME;TUKLIB_DOSLIKE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\common\tuklib_progname.h.xml,HAVE_DECL_PROGRAM_INVOCATION_NAME;TUKLIB_PROGNAME_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\config.h.xml,AC_APPLE_UNIVERSAL_BUILD;WORDS_BIGENDIAN;_ALL_SOURCE;_DARWIN_USE_64_BIT_INODE;_GNU_SOURCE;_POSIX_PTHREAD_SEMANTICS;_TANDEM_SOURCE;__BIG_ENDIAN__;__EXTENSIONS__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma.h.xml,LZMA_API;LZMA_API_CALL;LZMA_API_IMPORT;LZMA_API_STATIC;LZMA_H;LZMA_MANUAL_HEADERS;UINT32_C;UINT32_MAX;UINT64_C;UINT64_MAX;ULONG_MAX;_MSC_VER;_WIN32;__CYGWIN__;__GNUC_MINOR__;__GNUC__;__STDC_CONSTANT_MACROS;__STDC_LIMIT_MACROS;__cplusplus;lzma_attr_const;lzma_attr_pure;lzma_attr_warn_unused_result;lzma_attribute;lzma_nothrow
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\base.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\bcj.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\block.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\check.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\container.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\delta.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\filter.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\hardware.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\index.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\index_hash.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\lzma.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\stream_flags.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\version.h.xml,LZMA_H_INTERNAL;LZMA_H_INTERNAL_RC;LZMA_VERSION_COMMIT;LZMA_VERSION_STABILITY;LZMA_VERSION_STABILITY_ALPHA;LZMA_VERSION_STABILITY_BETA;LZMA_VERSION_STABILITY_STABLE
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\api\lzma\vli.h.xml,LZMA_H_INTERNAL
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\check.c.xml,HAVE_CHECK_CRC32;HAVE_CHECK_CRC64;HAVE_CHECK_SHA256
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\check.h.xml,HAVE_CHECK_CRC64;HAVE_CHECK_SHA256;HAVE_SMALL;LZMA_CHECK_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc32_fast.c.xml,WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc32_small.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc32_table.c.xml,WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc32_table_be.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc32_table_le.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc32_tablegen.c.xml,LZ_HASH_TABLE;WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc64_fast.c.xml,WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc64_small.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc64_table.c.xml,WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc64_table_be.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc64_table_le.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc64_tablegen.c.xml,WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\crc_macros.h.xml,WORDS_BIGENDIAN
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\check\sha256.c.xml,WORDS_BIGENDIAN;__GNUC_MINOR__;__GNUC__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\alone_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\alone_decoder.h.xml,LZMA_ALONE_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\alone_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\auto_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_buffer_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_buffer_encoder.c.xml,LZMA_VLI_MAX;SIZE_MAX
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_decoder.h.xml,LZMA_BLOCK_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_encoder.h.xml,LZMA_BLOCK_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_header_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_header_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\block_util.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\common.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\common.h.xml,DLL_EXPORT;HAVE_VISIBILITY;LZMA_COMMON_H;_WIN32;__CYGWIN__;__GNUC__
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\easy_buffer_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\easy_decoder_memusage.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\easy_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\easy_encoder_memusage.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\easy_preset.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\easy_preset.h.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_buffer_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_buffer_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_common.c.xml,HAVE_DECODER_ARM;HAVE_DECODER_ARMTHUMB;HAVE_DECODER_DELTA;HAVE_DECODER_IA64;HAVE_DECODER_LZMA1;HAVE_DECODER_LZMA2;HAVE_DECODER_POWERPC;HAVE_DECODER_SPARC;HAVE_DECODER_X86;HAVE_ENCODER_ARM;HAVE_ENCODER_ARMTHUMB;HAVE_ENCODER_DELTA;HAVE_ENCODER_IA64;HAVE_ENCODER_LZMA1;HAVE_ENCODER_LZMA2;HAVE_ENCODER_POWERPC;HAVE_ENCODER_SPARC;HAVE_ENCODER_X86
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_common.h.xml,LZMA_FILTER_COMMON_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_decoder.c.xml,HAVE_DECODER_ARM;HAVE_DECODER_ARMTHUMB;HAVE_DECODER_DELTA;HAVE_DECODER_IA64;HAVE_DECODER_LZMA1;HAVE_DECODER_LZMA2;HAVE_DECODER_POWERPC;HAVE_DECODER_SPARC;HAVE_DECODER_X86
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_decoder.h.xml,LZMA_FILTER_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_encoder.c.xml,HAVE_ENCODER_ARM;HAVE_ENCODER_ARMTHUMB;HAVE_ENCODER_DELTA;HAVE_ENCODER_IA64;HAVE_ENCODER_LZMA1;HAVE_ENCODER_LZMA2;HAVE_ENCODER_POWERPC;HAVE_ENCODER_SPARC;HAVE_ENCODER_X86
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_encoder.h.xml,LZMA_FILTER_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_flags_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\filter_flags_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\hardware_physmem.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\index.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\index.h.xml,LZMA_INDEX_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\index_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\index_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\index_encoder.h.xml,LZMA_INDEX_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\index_hash.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_buffer_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_buffer_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_decoder.h.xml,LZMA_STREAM_DECODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_encoder.h.xml,LZMA_STREAM_ENCODER_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_flags_common.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_flags_common.h.xml,LZMA_STREAM_FLAGS_COMMON_H
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_flags_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\stream_flags_encoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\vli_decoder.c.xml,
D:\Pesquisa\Projects\obs-analysis\_cppstats_featurelocations\obs-studio\deps\lzma\liblzma\common\vli_encoder.c.xml,
