File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\chacha\chacha_keystream.c,0.3076923,-0.6923077,1.0,0.0,13,9,9,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\salsa20\salsa20_keystream.c,0.3076923,-0.6923077,1.0,0.0,13,9,9,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ed25519\ed25519_export.c,0.28571427,-0.71428573,1.0,0.0,14,10,10,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\x25519\x25519_export.c,0.28571427,-0.71428573,1.0,0.0,14,10,10,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ocb\ocb_shift_xor.c,0.26666665,-0.73333335,1.0,0.0,15,11,11,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ecc\ecc_free.c,0.26666665,-0.73333335,1.0,0.0,15,11,11,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\chachapoly\chacha20poly1305_add_aad.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ocb3\ocb3_int_xor_blocks.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ocb\ocb_done_encrypt.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\mac\hmac\hmac_process.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cbc\cbc_done.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cbc\cbc_setiv.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cfb\cfb_done.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ctr\ctr_done.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ecb\ecb_done.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\f8\f8_done.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\lrw\lrw_done.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ofb\ofb_done.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\dsa\dsa_generate_key.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\pkcs1\pkcs_1_i2osp.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\rsa\rsa_get_size.c,0.25,-0.75,1.0,0.0,16,12,12,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ccm\ccm_reset.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\chachapoly\chacha20poly1305_setiv_rfc7905.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ocb3\ocb3_int_ntz.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\ocb\ocb_ntz.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\mac\pmac\pmac_ntz.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\boolean\der_decode_boolean.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\octet\der_length_octet_string.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\utctime\der_length_utctime.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\eax\eax_decrypt.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\eax\eax_encrypt.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\encauth\gcm\gcm_reset.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\ecb\ecb_start.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\asn1\der\bit\der_length_bit_string.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\pk\ed25519\ed25519_make_key.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\rc4\rc4_stream_memory.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\stream\salsa20\xsalsa20_memory.c,0.22222221,-0.7777778,1.0,0.0,18,14,14,1,1,1,0,true
D:\Pesquisa\Projects\libtomcrypt-analysis\source\libtomcrypt\src\modes\cbc\cbc_getiv.c,0.21052629,-0.7894737,1.0,0.0,19,15,15,1,1,1,0,true
