FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
lvgl\src\lv_objx\lv_bar.c,229,"void lv_bar_set_anim_time(lv_obj_t * bar, uint16_t anim_time)",2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_bar.c,329,uint16_t lv_bar_get_anim_time(lv_obj_t * bar),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_label.c,560,uint16_t lv_label_get_anim_speed(const lv_obj_t * label),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_label.c,800,uint16_t lv_label_get_text_sel_start(const lv_obj_t * label),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_label.c,819,uint16_t lv_label_get_text_sel_end(const lv_obj_t * label),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_mbox.c,196,"void lv_mbox_set_anim_time(lv_obj_t * mbox, uint16_t anim_time)",2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_mbox.c,377,uint16_t lv_mbox_get_anim_time(const lv_obj_t * mbox),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_page.c,224,"void lv_page_set_anim_time(lv_obj_t * page, uint16_t anim_time)",2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_page.c,256,"void lv_page_set_edge_flash(lv_obj_t * page, bool en)",2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_page.c,321,uint16_t lv_page_get_anim_time(const lv_obj_t * page),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_page.c,365,bool lv_page_get_edge_flash(lv_obj_t * page),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_sw.c,211,"void lv_sw_set_anim_time(lv_obj_t * sw, uint16_t anim_time)",2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_sw.c,252,uint16_t lv_sw_get_anim_time(const lv_obj_t * sw),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_ta.c,1162,bool lv_ta_get_text_sel_en(lv_obj_t * ta),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_tabview.c,494,"void lv_tabview_set_anim_time(lv_obj_t * tabview, uint16_t anim_time)",2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_tabview.c,649,uint16_t lv_tabview_get_anim_time(const lv_obj_t * tabview),2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
lvgl\src\lv_themes\lv_theme_alien.c,370,static void lmeter_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,121,static void led_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,193,static void gauge_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,287,static void list_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_material.c,293,static void lmeter_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,339,static void list_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,281,static void gauge_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,643,static void roller_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,276,static void list_init(void),2.7692308,0.7692308,2.0,0.0,13,10,20,1,2,2,0,1,false
lvgl\src\lv_objx\lv_imgbtn.c,400,static void refr_img(lv_obj_t * imgbtn),2.75,1.25,1.5,0.0,32,10,18,4,6,2,0,2,false
lvgl\src\lv_themes\lv_theme_default.c,179,static void lmeter_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,321,static void tabview_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,152,static void led_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,379,static void tabview_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_nemo.c,360,static void lmeter_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_nemo.c,397,static void arc_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,659,static void tabview_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,310,static void tabview_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_zen.c,311,static void arc_init(void),2.75,0.75,2.0,0.0,12,9,18,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,216,static void cb_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,343,static void win_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,269,static void cb_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,354,static void ddlist_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_nemo.c,770,static void table_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,239,static void slider_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,205,static void cb_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,332,static void win_init(void),2.7272727,0.72727275,2.0,0.0,11,8,16,1,2,2,0,1,false
lvgl\src\lv_core\lv_obj.c,1913,bool lv_obj_get_auto_realign(const lv_obj_t * obj),2.7,1.2,1.5,0.0,10,6,11,2,3,2,0,1,false
lvgl\src\lv_themes\lv_theme_alien.c,290,static void line_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,75,static void btn_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,114,static void btn_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,236,static void gauge_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,367,static void roller_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_nemo.c,280,static void line_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,62,static void btn_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,74,static void imgbtn_init(void),2.7,0.7,2.0,0.0,10,7,14,1,2,2,0,1,false
lvgl\src\lv_objx\lv_label.c,1162,static void lv_label_refr_text(lv_obj_t * label),2.6912751,1.6912751,1.0,0.0,149,84,84,3,3,2,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,208,static void sw_init(void),2.6666667,0.6666667,2.0,0.0,9,6,12,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,252,static void sw_init(void),2.6666667,0.6666667,2.0,0.0,9,6,12,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,139,static void sw_init(void),2.6666667,0.6666667,2.0,0.0,9,6,12,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_alien.c,785,static void tileview_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,302,static void ddlist_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_material.c,739,static void tileview_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,126,static void label_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_nemo.c,761,static void tileview_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,672,static void tileview_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,85,static void label_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,129,static void slider_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,291,static void ddlist_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_zen.c,718,static void tileview_init(void),2.625,0.625,2.0,0.0,8,5,10,1,2,2,0,1,false
lvgl\src\lv_objx\lv_mbox.c,270,void lv_mbox_stop_auto_close(lv_obj_t * mbox),2.6111112,1.1111112,1.5,0.0,9,5,9,2,3,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,104,static void img_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,312,static void roller_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,335,static void table_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,136,static void img_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,202,static void img_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,95,static void img_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,301,static void roller_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,324,static void table_init(void),2.5714285,0.5714286,2.0,0.0,7,4,8,1,2,2,0,1,false
lvgl\src\lv_misc\lv_log.c,59,"void lv_log_add(lv_log_level_t level, const char * file, int line, const char * dsc)",2.5,1.0,1.5,0.0,12,6,10,2,3,2,0,1,false
lvgl\src\lv_themes\lv_theme_alien.c,147,static void cont_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_alien.c,430,static void preload_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_default.c,113,static void line_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_material.c,97,static void cont_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_material.c,193,static void line_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_material.c,348,static void preload_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,106,static void cont_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_mono.c,145,static void line_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_nemo.c,414,static void preload_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,96,static void cont_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,176,static void line_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_night.c,318,static void preload_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,54,static void cont_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,104,static void line_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,112,static void led_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,150,static void lmeter_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,158,static void gauge_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,166,static void arc_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_templ.c,174,static void preload_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_zen.c,95,static void cont_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_zen.c,181,static void line_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_themes\lv_theme_zen.c,328,static void preload_init(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,1,false
lvgl\src\lv_objx\lv_label.c,506,lv_label_align_t lv_label_get_align(const lv_obj_t * label),2.4411764,0.9411765,1.5,0.0,17,8,12,2,3,2,0,1,false
lvgl\src\lv_misc\lv_mem.c,452,"static void ent_trunc(lv_mem_ent_t * e, size_t size)",2.4166667,0.9166667,1.5,0.0,24,11,18,2,3,2,0,1,false
lvgl\src\lv_draw\lv_draw_rect.c,194,"static void lv_draw_rect_main_corner(const lv_area_t * coords, const lv_area_t * mask, const lv_style_t * style, lv_opa_t opa_scale)",2.3933055,1.3933055,1.0,0.0,239,111,111,3,3,1,0,0,false
lvgl\src\lv_misc\lv_printf.c,552,"static int _vsnprintf(out_fct_type out, char * buffer, const size_t maxlen, const char * format, va_list va)",2.3627741,1.219917,1.0,0.14285715,241,42,53,7,7,4,1,0,false
lvgl\src\lv_draw\lv_draw_basic.c,72,"void lv_draw_px(lv_coord_t x, lv_coord_t y, const lv_area_t * mask_p, lv_color_t color, lv_opa_t opa)",2.3529413,0.3529412,2.0,0.0,34,6,12,2,4,2,0,0,false
lvgl\src\lv_objx\lv_btn.c,74,"lv_obj_t * lv_btn_create(lv_obj_t * par, const lv_obj_t * copy)",2.3508773,0.3508772,2.0,0.0,57,10,20,2,4,2,0,0,false
lvgl\src\lv_objx\lv_page.c,771,"static bool lv_scrl_design(lv_obj_t * scrl, const lv_area_t * mask, lv_design_mode_t mode)",2.3333335,1.3333334,1.0,0.0,33,22,22,2,2,1,0,0,false
lvgl\src\lv_draw\lv_draw_basic.c,233,"void lv_draw_letter(const lv_point_t * pos_p, const lv_area_t * mask_p, const lv_font_t * font_p, uint32_t letter, lv_color_t color, lv_opa_t opa)",2.3,0.5,1.8,0.0,170,17,32,5,9,4,0,1,false
lvgl\src\lv_objx\lv_bar.c,133,"void lv_bar_set_value(lv_obj_t * bar, int16_t value, lv_anim_enable_t anim)",2.2857141,1.2857143,1.0,0.0,42,27,27,2,2,1,0,0,false
lvgl\src\lv_draw\lv_draw_basic.c,663,"static void sw_color_fill(lv_color_t * mem, lv_coord_t mem_width, const lv_area_t * fill_area, lv_color_t color, lv_opa_t opa)",2.2307692,0.23076923,2.0,0.0,52,6,12,2,4,2,0,0,false
lvgl\src\lv_objx\lv_roller.c,416,"static lv_res_t lv_roller_signal(lv_obj_t * roller, lv_signal_t sign, void * param)",2.2272727,1.2272727,1.0,0.0,66,27,27,3,3,2,0,0,false
lvgl\src\lv_objx\lv_btnm.c,756,"static lv_res_t lv_btnm_signal(lv_obj_t * btnm, lv_signal_t sign, void * param)",2.1927373,0.6927374,1.5,0.0,179,31,39,4,6,2,0,2,false
lvgl\src\lv_objx\lv_ta.c,473,"void lv_ta_set_text(lv_obj_t * ta, const char * txt)",2.1923077,0.6923077,1.5,0.0,52,18,22,2,3,2,0,1,false
lvgl\src\lv_objx\lv_cb.c,269,"static bool lv_bullet_design(lv_obj_t * bullet, const lv_area_t * mask, lv_design_mode_t mode)",2.1851852,1.1851852,1.0,0.0,27,16,16,2,2,1,0,0,false
lvgl\src\lv_objx\lv_label.c,679,"uint16_t lv_label_get_letter_on(const lv_obj_t * label, lv_point_t * pos)",2.1818182,0.6818182,1.5,0.0,88,15,23,4,6,2,0,2,false
lvgl\src\lv_misc\lv_txt.c,171,"static uint16_t lv_txt_get_next_word(const char * txt, const lv_font_t * font, lv_coord_t letter_space, lv_coord_t max_width, lv_txt_flag_t flag, uint32_t * word_w_ptr, lv_txt_cmd_state_t * cmd_state, bool force)",2.1493506,0.64935064,1.5,0.0,77,25,32,2,3,2,0,1,false
lvgl\src\lv_objx\lv_ta.c,317,"void lv_ta_add_text(lv_obj_t * ta, const char * txt)",2.142857,0.64285713,1.5,0.0,56,18,22,2,3,2,0,1,false
lvgl\src\lv_objx\lv_ta.c,227,"void lv_ta_add_char(lv_obj_t * ta, uint32_t c)",2.1,0.6,1.5,0.0,60,18,22,2,3,2,0,1,false
lvgl\src\lv_objx\lv_list.c,178,"lv_obj_t * lv_list_add_btn(lv_obj_t * list, const void * img_src, const char * txt)",2.0625,0.5625,1.5,0.0,64,18,28,2,3,3,0,1,false
lvgl\src\lv_objx\lv_tileview.c,213,"void lv_tileview_set_tile_act(lv_obj_t * tileview, lv_coord_t x, lv_coord_t y, lv_anim_enable_t anim)",2.0545454,1.0545454,1.0,0.0,55,29,29,2,2,1,0,0,false
lvgl\src\lv_objx\lv_label.c,580,"void lv_label_get_letter_pos(const lv_obj_t * label, uint16_t char_id, lv_point_t * pos)",2.0070422,0.5070422,1.5,0.0,71,18,23,2,3,2,0,1,false
lvgl\src\lv_objx\lv_list.c,941,"static lv_res_t lv_list_btn_signal(lv_obj_t * btn, lv_signal_t sign, void * param)",2.0,1.0,1.0,0.0,42,21,21,2,2,1,0,0,false
lvgl\src\lv_objx\lv_table.c,135,"void lv_table_set_cell_value(lv_obj_t * table, uint16_t row, uint16_t col, const char * txt)",2.0,0.5,1.5,0.0,32,8,12,2,3,2,0,1,false
lvgl\src\lv_objx\lv_ddlist.c,881,"static void lv_ddlist_refr_size(lv_obj_t * ddlist, lv_anim_enable_t anim)",1.9803922,0.98039216,1.0,0.0,51,25,25,2,2,1,0,0,false
lvgl\src\lv_core\lv_obj.c,79,void lv_init(void),1.9642857,0.96428573,1.0,0.0,28,9,9,3,3,3,0,0,false
lvgl\src\lv_objx\lv_roller.c,625,"static void refr_position(lv_obj_t * roller, lv_anim_enable_t anim_en)",1.95,0.95,1.0,0.0,40,19,19,2,2,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,333,static void calendar_init(void),1.9491525,0.9491525,1.0,0.0,59,56,56,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,461,static void kb_init(void),1.9387755,0.93877554,1.0,0.0,49,46,46,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,409,static void btnm_init(void),1.9318182,0.9318182,1.0,0.0,44,41,41,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,439,static void btnm_init(void),1.9285715,0.9285714,1.0,0.0,42,39,39,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,446,static void btnm_init(void),1.9230769,0.9230769,1.0,0.0,39,36,36,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,445,static void calendar_init(void),1.9166667,0.9166667,1.0,0.0,36,33,33,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,363,static void calendar_init(void),1.9166667,0.9166667,1.0,0.0,36,33,33,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,237,static void bar_init(void),1.909091,0.90909094,1.0,0.0,33,30,30,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,227,static void bar_init(void),1.909091,0.90909094,1.0,0.0,33,30,30,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,540,static void btnm_init(void),1.90625,0.90625,1.0,0.0,32,29,29,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,518,static void btnm_init(void),1.90625,0.90625,1.0,0.0,32,29,29,1,1,1,0,0,false
lvgl\src\lv_core\lv_obj.c,2559,static void delete_children(lv_obj_t * obj),1.9000001,0.90000004,1.0,0.0,40,12,12,3,3,2,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,517,static void mbox_init(void),1.9,0.9,1.0,0.0,30,27,27,1,1,1,0,0,false
lvgl\src\lv_misc\lv_mem.c,292,void lv_mem_defrag(void),1.8965517,0.8965517,1.0,0.0,29,26,26,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,211,static void bar_init(void),1.88,0.88,1.0,0.0,25,22,22,1,1,1,0,0,false
lvgl\src\lv_objx\lv_label.c,1004,"static bool lv_label_design(lv_obj_t * label, const lv_area_t * mask, lv_design_mode_t mode)",1.875,0.5416666,1.3333334,0.0,72,13,17,3,4,3,0,1,false
lvgl\src\lv_themes\lv_theme_material.c,219,static void bar_init(void),1.875,0.875,1.0,0.0,24,21,21,1,1,1,0,0,false
lvgl\src\lv_objx\lv_page.c,923,"static lv_res_t lv_page_scrollable_signal(lv_obj_t * scrl, lv_signal_t sign, void * param)",1.8707483,0.8707483,1.0,0.0,147,32,32,4,4,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,208,static void bar_init(void),1.8695652,0.8695652,1.0,0.0,23,20,20,1,1,1,0,0,false
lvgl\src\lv_misc\lv_mem.c,336,void lv_mem_monitor(lv_mem_monitor_t * mon_p),1.8620689,0.86206895,1.0,0.0,29,25,25,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,166,static void bar_init(void),1.8571429,0.85714287,1.0,0.0,21,18,18,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,536,static void ta_init(void),1.8333333,0.8333333,1.0,0.0,18,15,15,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,505,static void mbox_init(void),1.8333333,0.8333333,1.0,0.0,18,15,15,1,1,1,0,0,false
lvgl\src\lv_draw\lv_draw_label.c,57,"void lv_draw_label(const lv_area_t * coords, const lv_area_t * mask, const lv_style_t * style, lv_opa_t opa_scale, const char * txt, lv_txt_flag_t flag, lv_point_t * offset, lv_draw_label_txt_sel_t * sel, lv_draw_label_hint_t * hint, lv_bidi_dir_t bidi_dir)",1.8218391,0.3218391,1.5,0.0,174,14,23,4,6,2,0,2,false
lvgl\src\lv_themes\lv_theme_material.c,506,static void mbox_init(void),1.8125,0.8125,1.0,0.0,16,13,13,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,524,static void page_init(void),1.8,0.8,1.0,0.0,15,12,12,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_zen.c,561,static void ta_init(void),1.8,0.8,1.0,0.0,15,12,12,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_material.c,489,static void kb_init(void),1.7857143,0.78571427,1.0,0.0,14,11,11,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,190,static void calendar_init(void),1.7692308,0.7692308,1.0,0.0,13,10,10,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,590,static void mbox_init(void),1.75,0.75,1.0,0.0,12,9,9,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,568,static void mbox_init(void),1.75,0.75,1.0,0.0,12,9,9,1,1,1,0,0,false
lvgl\src\lv_objx\lv_page.c,481,"void lv_page_focus(lv_obj_t * page, const lv_obj_t * obj, lv_anim_enable_t anim_en)",1.7384615,0.73846155,1.0,0.0,65,24,24,2,2,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,578,static void kb_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_default.c,229,static void btnm_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_default.c,242,static void kb_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,255,static void calendar_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,282,static void btnm_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_mono.c,295,static void kb_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_nemo.c,556,static void kb_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_night.c,493,static void kb_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,218,static void btnm_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_templ.c,231,static void kb_init(void),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
lvgl\src\lv_objx\lv_ta.c,84,"lv_obj_t * lv_ta_create(lv_obj_t * par, const lv_obj_t * copy)",1.7211539,0.72115386,1.0,0.0,104,25,25,3,3,2,0,0,false
lvgl\src\lv_core\lv_obj.c,414,lv_res_t lv_obj_del(lv_obj_t * obj),1.7058823,0.7058824,1.0,0.0,51,12,12,3,3,2,0,0,false
lvgl\src\lv_misc\lv_mem.c,109,void lv_mem_deinit(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_alien.c,613,static void ta_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_default.c,255,static void mbox_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
lvgl\src\lv_themes\lv_theme_default.c,276,static void ta_init(void),1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
