File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_objx\lv_spinbox.c,0.029197097,-1.9708029,1.5,0.5,274,270,559,3,3,2,1,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_misc\lv_bidi.c,0.017811716,-0.9821883,1.0,0.0,393,386,386,1,1,1,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_hal\lv_hal_disp.c,-0.10576928,-1.2307693,1.125,0.0,182,28,34,9,6,8,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_draw\lv_draw.c,-0.2134831,-1.2134831,1.0,0.0,89,54,54,2,2,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_objx\lv_table.c,-0.31224382,-2.9789104,1.6666666,1.0,569,565,1142,5,3,3,3,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_misc\lv_anim.c,-0.4683795,-1.9683795,1.0,0.5,253,249,252,2,2,2,1,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_draw\lv_draw_arc.c,-0.5902394,-1.756906,1.1666666,0.0,181,53,57,7,2,6,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_hal\lv_hal_tick.c,-0.6454545,-2.0454545,1.4,0.0,44,18,26,7,3,5,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\porting\lv_port_disp_template.c,-0.73684216,-1.7368422,1.0,0.0,76,33,33,4,2,4,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_objx\lv_cb.c,-0.93333334,-2.9333334,1.3333334,0.6666667,180,176,368,4,3,3,2,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_core\lv_indev.c,-0.9691918,-3.1691918,2.2,0.0,792,251,318,22,6,10,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_font\lv_font_unscii_8.c,-0.9736842,-1.9736842,1.0,0.0,228,225,225,2,1,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_font\lv_font_roboto_12.c,-0.9952793,-1.9952793,1.0,0.0,1271,1268,1268,2,1,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_font\lv_font_roboto_16.c,-0.99658895,-1.996589,1.0,0.0,1759,1756,1756,2,1,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_font\lv_font_roboto_28_compressed.c,-0.9971347,-1.9971347,1.0,0.0,2094,2091,2091,2,1,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_font\lv_font_roboto_22.c,-0.99790716,-1.9979072,1.0,0.0,2867,2864,2864,2,1,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_font\lv_font_roboto_12_subpx.c,-0.99804044,-1.9980404,1.0,0.0,3062,3059,3059,2,1,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_font\lv_font_roboto_28.c,-0.9985889,-1.9985889,1.0,0.0,4252,4249,4249,2,1,2,0,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_misc\lv_log.c,-1.1346154,-3.3846154,1.25,1.0,26,22,35,5,3,4,4,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_misc\lv_fs.c,-1.2987511,-2.9654179,1.0,0.6666667,347,343,349,3,3,3,2,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_objx\lv_lmeter.c,-1.4322033,-3.9322033,1.5,1.0,236,232,486,6,4,4,4,true
D:\Pesquisa\Projects\lvgl-analysis\source\lvgl\src\lv_misc\lv_txt.c,-1.6282051,-4.9615383,3.3333333,0.0,468,258,716,30,5,9,0,true
