"sep=,"
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\aatree.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\aatree.h.xml,__included_aatree_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\dawk.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\dawk.h.xml,_MSC_VER;__included_dawk_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\insert_timestamp.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_doc.c.xml,USE_MKSTEMP;_BSD_SOURCE;_MSC_VER;_SVID_SOURCE;_XOPEN_SOURCE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_doc.h.xml,__included_make_doc_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_html_refs.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_index.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_man.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_protos.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_search_index.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\make_single.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\trex.c.xml,TREX_DEBUG;_UINCODE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\docs\scripts\trex.h.xml,TREX_API;_TREX_H_;_UNICODE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\common.c.xml,ALLEGRO_ANDROID;ALLEGRO_POPUP_EXAMPLES
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\enet_common.h.xml,ENET_COMMON_H
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_acodec.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_acodec_multi.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_android.c.xml,ALLEGRO_ANDROID
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_audio_simple.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_audio_timer.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_bitmap.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_bitmap_file.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_bitmap_flip.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_blend.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_blend_bench.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_blend_target.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_blend_test.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_blit.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_camera.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_clip.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_clipboard.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_color2.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_compressed.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_config.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_convert.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_cpu.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_curl.c.xml,WIN32
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_depth_mask.c.xml,ALLEGRO_IPHONE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_depth_target.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_dir.c.xml,ALLEGRO_ANDROID
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_disable_screensaver.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_display_events.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_display_options.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_draw.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_draw_bitmap.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_drawpixels.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_dualies.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_enet_client.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_enet_server.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_expose.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_file.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_file_slice.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_filter.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_font.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_fs_resize.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_fs_window.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_get_path.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_gldepth.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_glext.c.xml,ALLEGRO_MACOSX
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_haiku.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_haptic.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_icon.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_icon2.c.xml,ALLEGRO_RASPBERRYPI;ALLEGRO_UNIX
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_inject_events.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_joystick_events.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_joystick_hotplugging.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_kcm_direct.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_keyboard_events.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_keyboard_focus.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_lines.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_loading_thread.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_lockbitmap.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_logo.c.xml,ALLEGRO_MSVC
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_membmp.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_memfile.c.xml,_MSC_VER
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_menu.c.xml,ALLEGRO_GTK_TOPLEVEL
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_mixer_chain.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_mixer_pp.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_monitorinfo.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_mouse.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_mouse_cursor.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_mouse_events.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_mouse_focus.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_mouse_warp.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_multisample.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_multisample_target.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_multiwin.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_native_filechooser.c.xml,ALLEGRO_IPHONE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_nodisplay.c.xml,ALLEGRO_POPUP_EXAMPLES
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_noframe.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_opengl.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_opengl_pixel_shader.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_palette.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_path.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_path_test.c.xml,ALLEGRO_MSVC;ALLEGRO_WINDOWS
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_physfs.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_polygon.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_premulalpha.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_prim.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_prim_shader.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_projection.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_projection2.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_record.c.xml,WANT_8_BIT_DEPTH
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_record_name.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_reparent.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_resample_test.c.xml,ALLEGRO_POPUP_EXAMPLES
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_resize.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_resize2.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_rotate.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_saw.c.xml,ALLEGRO_POPUP_EXAMPLES
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_scale.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_shader_multitex.c.xml,ALLEGRO_CFG_SHADER_GLSL;ALLEGRO_CFG_SHADER_HLSL
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_shader_target.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_stream_file.c.xml,BYPASS_MIXER
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_stream_seek.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_subbitmap.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_threads.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_threads2.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_timedwait.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_timer.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_timer_pause.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_touch_input.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_transform.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_ttf.c.xml,ALLEGRO_IPHONE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_user_events.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_utf8.c.xml,ALLEGRO_MSVC
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_vertex_buffer.c.xml,ALLEGRO_IPHONE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_video.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_vsync.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_window_constraints.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_window_maximized.c.xml,USE_GTK;_WIN32
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_window_title.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_windows.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\examples\ex_winfull.c.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\alcompat.h.xml,__al_included_allegro5_alcompat_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro.h.xml,ALLEGRO_EXTRA_HEADER;ALLEGRO_NO_COMPATIBILITY;__al_included_allegro5_allegro_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro5.h.xml,
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_android.h.xml,A5_ANDROID_ALLEGRO_H;ALLEGRO_INTERNAL_UNSTABLE;ALLEGRO_SRC;ALLEGRO_UNSTABLE;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_direct3d.h.xml,ALLEGRO_CFG_SHADER_HLSL;__al_included_allegro5_allegro_direct3d_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_iphone.h.xml,A5_IPHONE_ALLEGRO_H;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_iphone_objc.h.xml,A5_IPHONE_ALLEGRO_OBJC_H;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_opengl.h.xml,ALLEGRO_CFG_OPENGLES1;ALLEGRO_CFG_OPENGLES2;ALLEGRO_CFG_OPENGLES3;ALLEGRO_IPHONE;ALLEGRO_MACOSX;ALLEGRO_RASPBERRYPI;ALLEGRO_WINDOWS;CDS_FULLSCREEN;ENUM_CURRENT_SETTINGS;GL_FUNC_ADD;GL_GLEXT_PROTOTYPES;PFD_GENERIC_ACCELERATED;PFD_SUPPORT_DIRECTDRAW;PFD_SWAP_LAYER_BUFFERS;__al_included_allegro5_allegro_opengl_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_osx.h.xml,A5_OSX_ALLEGRO_H;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_windows.h.xml,__al_included_allegro5_allegro_windows_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\allegro_x.h.xml,ALLEGRO_INTERNAL_UNSTABLE;ALLEGRO_SRC;ALLEGRO_UNSTABLE;__al_included_allegro5_allegro_x_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\altime.h.xml,__al_included_allegro5_altime_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\base.h.xml,ALLEGRO_NO_STD_HEADERS;ALLEGRO_UNSTABLE;DEBUGMODE;DMALLOC;FORTIFY;_MSC_VER;__al_included_allegro5_base_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\bitmap.h.xml,ALLEGRO_INTERNAL_UNSTABLE;ALLEGRO_SRC;ALLEGRO_UNSTABLE;__al_included_allegro5_bitmap_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\bitmap_draw.h.xml,__al_included_allegro5_bitmap_draw_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\bitmap_io.h.xml,__al_included_allegro5_bitmap_io_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\bitmap_lock.h.xml,__al_included_allegro5_bitmap_lock_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\blender.h.xml,__al_included_allegro5_blender_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\clipboard.h.xml,__al_included_allegro5_clipboard_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\color.h.xml,__al_included_allegro5_color_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\config.h.xml,__al_included_allegro5_config_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\cpu.h.xml,__al_included_allegro5_cpu_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\debug.h.xml,ALLEGRO_CFG_RELEASE_LOGGING;ALLEGRO_GCC;ALLEGRO_LIB_BUILD;DEBUGMODE;NDEBUG;__al_included_allegro5_debug_h;__clang_analyzer__;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\display.h.xml,ALLEGRO_INTERNAL_UNSTABLE;ALLEGRO_SRC;ALLEGRO_UNSTABLE;__al_included_allegro5_display_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\drawing.h.xml,__al_included_allegro5_drawing_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\error.h.xml,__al_included_allegro5_error_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\events.h.xml,__al_included_allegro5_events_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\file.h.xml,__al_included_allegro5_file_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\fixed.h.xml,__al_included_allegro5_fixed_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\fmaths.h.xml,__al_included_allegro5_fmaths_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\fshook.h.xml,ALLEGRO_HAVE_SYS_TYPES_H;EOF;__al_included_allegro5_fshook_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\fullscreen_mode.h.xml,__al_included_allegro5_fullscreen_mode_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\haptic.h.xml,ALLEGRO_INTERNAL_UNSTABLE;ALLEGRO_SRC;ALLEGRO_UNSTABLE;__al_included_allegro5_haptic_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern.h.xml,__al_included_allegro5_aintern_h;__al_included_allegro5_allegro_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_aatree.h.xml,__al_included_allegro5_aintern_aatree_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_android.h.xml,ALLEGRO_AINTERN_ANDROID_H
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_atomicops.h.xml,ALLEGRO_HAVE_OSATOMIC_H;_MSC_VER;_M_IX86;__GNUC_MINOR__;__GNUC__;__al_included_allegro5_aintern_atomicops_h;__i386__;__x86_64__
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_bitmap.h.xml,__al_included_allegro5_aintern_bitmap_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_blend.h.xml,_AL_NO_BLEND_INLINE_FUNC;__GNUC__;__al_included_allegro5_aintern_blend_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_config.h.xml,__al_included_allegro5_aintern_config_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_convert.h.xml,ALLEGRO_BIG_ENDIAN;__al_included_allegro5_aintern_convert_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_debug.h.xml,__al_included_allegro5_aintern_debug_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_direct3d.h.xml,ALLEGRO_CFG_D3DX9;ALLEGRO_CFG_SHADER_HLSL;__al_included_allegro5_aintern_direct3d_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_display.h.xml,__al_included_allegro5_aintern_display_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_driver.h.xml,__al_included_allegro5_internal_aintern_driver_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_dtor.h.xml,__al_included_allegro5_aintern_dtor_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_events.h.xml,__al_included_allegro5_aintern_events_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_exitfunc.h.xml,__al_included_allegro5_aintern_exitfunc_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_file.h.xml,__al_included_allegro5_aintern_file_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_float.h.xml,__al_included_allegro5_aintern_float_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_fshook.h.xml,__al_included_allegro5_aintern_fshook_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_gp2xwiz.h.xml,__al_included_allegro5_aintern_gp2xwiz_h
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_haptic.h.xml,ALLEGRO_INTERNAL_UNSTABLE;ALLEGRO_SRC;__al_included_allegro5_aintern_haptic_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_iphone.h.xml,ALLEGRO_INTERNAL_IPHONE
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_joystick.h.xml,__al_included_allegro5_aintern_joystick_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_keyboard.h.xml,__al_included_allegro5_aintern_keyboard_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_list.h.xml,__al_included_allegro5_aintern_list_h;__cplusplus
D:\Pesquisa\Projects\allegro5-analysis\_cppstats_featurelocations\allegro5\include\allegro5\internal\aintern_ljoynu.h.xml,__al_included_allegro_aintern_ljoynu_h
