Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
SYNTAX_ATT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
USE_OWNTIMER,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
ELOOP,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
EXPERIMENTAL_ZERO,3.8886187E-4,0.001524901,3.8204395E-4,6.817928E-6,0.0011428571,2,5235,8,1173377,2,true
"__PPC64__",3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
"__LITTLE_ENDIAN__",3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGHUP,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGINT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGQUIT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGILL,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGTRAP,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGABRT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGEMT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGFPE,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGBUS,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGSEGV,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
