"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\decode_video.c.xml,238,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\demuxing_decoding.c.xml,546,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\encode_audio.c.xml,310,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\encode_video.c.xml,238,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\extract_mvs.c.xml,250,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\filter_audio.c.xml,474,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\filtering_audio.c.xml,396,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\filtering_video.c.xml,386,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\http_multiclient.c.xml,224,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\hw_decode.c.xml,352,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\metadata.c.xml,48,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\muxing.c.xml,912,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\qsvdec.c.xml,356,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\remuxing.c.xml,256,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\resampling_audio.c.xml,294,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\scaling_video.c.xml,176,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\transcode_aac.c.xml,1008,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\transcoding.c.xml,980,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
D:\Pesquisa\Projects\ffmpeg-analysis\_cppstats\FFmpeg\doc\examples\vaapi_encode.c.xml,324,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
