File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs-hotkey.c,1.4749413,-0.025058731,1.5,0.0,1277,16,25,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\obs-scripting\obs-scripting-lua.c,1.4744174,-0.27558258,1.75,0.0,987,34,55,14,5,8,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-filters\expander-filter.c,1.4732621,-0.026737968,1.5,0.0,374,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\game-capture.c,1.4727273,-0.027272727,1.5,0.0,1760,12,22,6,2,4,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs-windows.c,1.4643811,-0.03561888,1.5,0.0,1123,10,18,6,2,4,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-nvenc.c,1.4583333,-0.6666667,2.125,0.0,456,38,88,17,5,8,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-filters\noise-suppress-filter.c,1.4519231,-0.048076924,1.5,0.0,208,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-filters\limiter-filter.c,1.4431819,-0.056818184,1.5,0.0,176,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\audio-monitoring\win32\wasapi-enum-devices.c,1.4427861,-0.22388059,1.3333334,0.33333334,134,10,17,4,3,3,1,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\cancel7.c,1.4280303,-1.6969697,3.125,0.0,99,21,75,25,4,8,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\cancel8.c,1.4280303,-1.6969697,3.125,0.0,99,21,75,25,4,8,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\inject-library.c,1.4152542,-0.084745765,1.5,0.0,118,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\plugin-main.c,1.3780488,-0.12195122,1.5,0.0,82,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\linux-v4l2\v4l2-controls.c,1.3738738,-0.12612613,1.5,0.0,111,7,12,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_mutex_init.c,1.3484849,-0.15151516,1.5,0.0,66,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_spin_init.c,1.3484849,-0.15151516,1.5,0.0,66,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs.c,1.316353,-0.23920265,1.5555556,0.0,2107,56,104,14,4,9,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\ptw32_reuse.c,1.3148148,-0.18518518,1.5,0.0,54,5,9,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\graphics\matrix4.c,1.2795918,-0.22040816,1.5,0.0,245,27,38,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\benchlib.c,1.219697,-0.11363637,1.3333334,0.0,264,10,15,4,3,3,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-outputs\ftl-stream.c,1.2131999,-0.12013348,1.3333334,0.0,899,18,27,8,3,6,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\load-graphics-offsets.c,1.1746032,-0.15873015,1.3333334,0.0,189,10,14,4,2,3,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\graphics-hook\graphics-hook.c,1.1578591,-0.09214092,1.25,0.0,738,17,21,5,4,4,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_rwlockattr_setpshared.c,1.1571429,-0.34285715,1.5,0.0,35,6,10,3,2,2,0,true
